Mouse.ID,Sex,Generation,penName,DOB,Exp.Date,Age.at.Exp.Date,Test.Name,NOR.Novel.Object.Side,NOR.Center.Zone.first.10,NOR.Distance.Traveled.first.10,NOR.Dur.Periph.first.10,NOR.Lat.to.Periph.first.10,NOR.Object.Right.NP.Dur.First.10,NOR.Object.Right.CP.Dur.First.10,NOR.Object.Left.NP.Dur.10,NOR.Object.Left.CP.Dur.First.10,NOR.Object.Right.CP.Lat.first.10,NOR.Object.Left.CP.Lat.first.10,NOE.Arena,NOE.Center.Zone.Duration,NOE.Distance.Travelled,NOE.Duration.in.Periphery,NOE.Latency.to.Periphery,NOE.Object.Right..NP.Dur,NOE.Object.Right..CP.Dur,NOE.Object.Left.NP..Dur,NOE.Object.Left..CP.Dur,NOE.Object.Right..CP.Lat,NOE.Object.Left..CP.Lat
DO.1084,F,G11,CSDO-F-49,8/21/2012,3/20/2014,576,Novel Object Test,R,165.72893,7230.226,398.5695,2704.5128,14.48084,0.133464,4.370946,0.200196,1570.605,2003.8956,Arena 3,237.833,9850.22,325.252,0,29.8292,3.20314,27.4269,6.17271,45.311,105.27
DO.1085,F,G11,CSDO-F-49,8/23/2012,3/20/2014,574,Novel Object Test,L,73.10489,3771.744,483.6526,2702.933,NA,NA,NA,NA,152.349,417.609,Arena 4,138.502,4799.14,452.343,0,2.26889,0.133464,1.5682,NA,208.638,NA
DO.1087,F,G11,CSDO-F-50,8/20/2012,9/19/2013,395,Novel Object Test,R,12.17859,4728.617,582.7831,2700,5.605488,14.44745,NA,NA,830.814,760.645,Arena 1,14.3474,6560.1,555.878,0.066732,12.0451,0.800784,8.4416,3.10304,223.419,70.0019
DO.1088,F,G11,CSDO-F-50,8/22/2012,9/19/2013,393,Novel Object Test,L,131.408042,4469.638,468.5919,2715.94581,1.23454,NA,0.66732,0.133464,255.21662,926.507,Arena 2,127.024,8496.84,456.447,1.20118,53.4857,8.60843,8.40823,1.70167,154.818,181.945
DO.1089,F,G11,CSDO-F-50,8/22/2012,9/19/2013,393,Novel Object Test,R,340.6794,6018.612,258.2195,2712.87527,8.241396,0.033366,8.041206,0.033366,1327.5334,2513.19969,Arena 3,276.304,2792.16,307.434,0,42.575,1.8685,45.578,1.06771,150.714,522.745
DO.1090,F,G11,CSDO-F-50,8/22/2012,9/19/2013,393,Novel Object Test,L,169.7328,5950.974,404.3752,2708.414382,6.73993,NA,0.433758,NA,2647.5329,1750.281294,Arena 4,176.64,7501.3,397.656,2.53582,33.4327,20.3866,35.101,26.8263,65.5976,60.6928
DO.1091,F,G11,CSDO-F-51,8/20/2012,3/13/2014,570,Novel Object Test,R,132.29622,5567.1,460.0504,2702.45,18.151098,1.801764,11.24434,0.633954,2400.751,2915.2526,Arena 4,187.15,4230.84,394.253,0.200196,4.67124,0.233562,12.0118,2.30225,318.145,2.30225
DO.1092,F,G11,CSDO-F-51,8/22/2012,3/13/2014,568,Novel Object Test,L,99.409876,7403.289,497.3869,2701.171,12.645718,0.934248,2.268888,0.533856,2681.325,1093.20316,Arena 5,48.7144,6705.89,540.829,0,3.36997,1.36801,5.40529,0.300294,255.75,304.265
DO.1093,F,G11,CSDO-F-51,8/23/2012,3/13/2014,567,Novel Object Test,R,134.53172,4269.8,428.1651,2703.717,23.789948,NA,9.809598,NA,988.401,1780.676,Arena 6,43.4092,7334.12,525.248,0,13.6133,7.84101,47.3797,12.7124,232.961,44.6103
DO.1094,F,G11,CSDO-F-51,8/20/2012,3/11/2014,568,Novel Object Test,L,186.08208,5048.63,405.20933,2738.547,1.768402,NA,3.203136,NA,1270.4435,612.1329,Arena 7,37.103,12804.5,527.984,0,4.63787,3.97055,7.00686,0.200196,135.066,524.847
DO.1095,F,G11,CSDO-F-51,8/20/2012,3/13/2014,570,Novel Object Test,R,131.02824,6369.159,460.2633,2705.9037,2.03533,0.233562,11.144238,0.100098,2317.203,2518.099,Arena 8,60.6594,3179.43,494.517,0,0.433758,0.300294,1.30127,NA,36.2355,NA
DO.1096,F,G11,CSDO-F-52,8/18/2012,3/21/2013,215,Novel Object Test,R,117.54848,3514.862,473.3761,2750.155,30.22958,0.367026,0.66732,NA,1037.016,407.73211,Arena 7,83.8488,2788.92,516.205,12.1452,48.8478,12.1452,13.4131,2.90284,291.952,119.751
DO.1097,F,G11,CSDO-F-52,8/21/2012,3/21/2013,212,Novel Object Test,L,172.71499,4982.896,384.9434,2735.22992,1.434738,NA,2.23552,NA,892.441,1482.685,Arena 8,61.7605,4798.93,538.294,0,3.3366,NA,2.76938,0.133464,NA,20.1531
DO.1098,F,G11,CSDO-F-52,8/21/2012,3/21/2013,212,Novel Object Test,R,474.9778,4662.044,85.583858,2790.37084,15.848846,0.734052,3.136408,0.066732,2748.1656,1986.51,Arena 1,143.14,5981.55,452.143,0.50049,38.104,20.5201,34.2002,18.1511,3.50343,20.2198
DO.1099,F,G11,CSDO-F-52,8/23/2012,3/21/2013,210,Novel Object Test,L,47.446418,2930.1172,549.0502,2700.003,NA,NA,3.236498,0.33366,270.298,1339.1743,Arena 2,134.598,5346.14,460.684,1.43474,52.1177,21.9882,75.3738,16.9833,17.05,29.4955
DO.1100,F,G11,CSDO-F-52,8/21/2012,3/21/2013,212,Novel Object Test,R,65.510108,2390.2752,530.9866,2700.77,9.07555,0.433758,NA,NA,872.187,NA,Arena 3,196.993,4729.65,398.29,1.60157,35.4347,6.27281,30.5633,4.17075,105.103,24.9578
DO.1101,F,G11,CSDO-F-53,8/22/2012,9/26/2013,400,Novel Object Test,R,80.94596,8086.391,514.3161,2701.575,8.841986,2.43572,2.102058,NA,1332.805,1119.696,Arena 1,176.64,7289.81,422.947,1.33464,21.5878,4.63787,21.421,6.50637,131.696,75.574
DO.1102,F,G11,CSDO-F-53,8/23/2012,9/26/2013,399,Novel Object Test,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arena 2,151.782,5396.89,447.338,3.67026,18.4848,7.64081,36.5024,11.8116,70.836,178.008
DO.1103,F,G11,CSDO-F-53,8/22/2012,9/26/2013,400,Novel Object Test,R,111.97614,9121.474,487.2897,2737.877,5.105002,1.234542,11.711464,2.40235,2025.1556,1630.1927,Arena 3,209.505,11170.9,385.878,0.066732,44.6437,42.4749,48.2139,18.5515,0,15.682
DO.1105,F,G11,CSDO-F-53,8/24/2012,9/26/2013,398,Novel Object Test,L,160.10269,4663.229,439.1633,2720.851,1.134444,NA,1.8685,NA,319.8805,2192.946,Arena 6,19.1187,3607.91,580.468,4.10402,5.47202,0.934248,7.10696,4.83807,22.6889,3.57016
DO.1106,F,G11,CSDO-F-54,8/19/2012,3/13/2014,571,Novel Object Test,R,79.39039,3401.907,510.8334,2701.211,4.23748,NA,0.066732,NA,494.384,520.777,Arena 1,266.961,1590.66,317.945,1.00098,1.90186,NA,NA,NA,NA,NA
DO.1107,F,G11,CSDO-F-54,8/20/2012,3/13/2014,570,Novel Object Test,L,272.63367,4629.718,292.3987,2708.784,1.50147,NA,1.534836,NA,1949.20851,1916.7097,Arena 2,133.931,6403.85,450.975,0,4.20412,0.867516,13.58,0.567222,18.3513,34.7006
DO.1108,F,G11,CSDO-F-54,8/21/2012,3/13/2014,569,Novel Object Test,R,165.30779,5238.568,409.9347,2742.0741,3.002944,NA,14.213914,NA,2416.967,2286.205,Arena 3,168.498,6694.07,416.408,3.97055,43.7428,2.90284,42.8419,4.77134,20.2865,44.8773
DO.1109,F,G11,CSDO-F-54,8/23/2012,3/13/2014,567,Novel Object Test,L,164.66121,8045.817,421.0581,2706.671,9.175648,1.267908,14.814506,3.770354,983.9694,1408.145,Arena 4,272.767,10769.9,312.106,0,13.3798,9.8096,34.8007,11.211,20.4867,17.1835
DO.1111,F,G11,CSDO-F-55,8/22/2012,9/19/2013,393,Novel Object Test,L,108.472918,10405.209,484.8204,2706.837,5.605486,0.533856,4.771338,2.035326,2388.7179,1745.34214,Arena 1,49.8822,11230,529.919,0,9.27575,7.34052,10.21,2.80274,23.0893,4.8047
DO.1112,F,G11,CSDO-F-55,8/19/2012,9/19/2013,396,Novel Object Test,R,196.29225,2761.217,394.0983,2721.025026,9.676136,NA,16.916566,NA,NA,855.103,Arena 2,176.473,4561.26,423.581,0,3.10304,0.734052,15.4485,1.30127,20.053,29.5289
DO.1113,F,G11,CSDO-F-55,8/22/2012,9/19/2013,393,Novel Object Test,L,74.80662,3743.539,472.909,2706.419,0.367026,NA,NA,NA,333.56,NA,Arena 3,81.1795,3668.76,516.172,3.77036,2.76938,0.200196,0.367026,NA,3.57016,NA
DO.1114,F,G11,CSDO-F-55,8/20/2012,9/19/2013,395,Novel Object Test,R,142.439584,7047.039,446.34952,2706.017,23.456306,0.133464,1.901858,0.16683,2393.642,699.551,Arena 4,184.748,3769.83,364.59,0,37.2365,2.90284,11.0441,2.46908,154.785,131.295
DO.1115,F,G11,CSDO-F-55,8/19/2012,9/19/2013,396,Novel Object Test,L,89.28747,5650.567,504.006,2700,5.371924,0.066732,2.702646,NA,1628.3269,2361.8804,Arena 5,203.332,6739.73,374.567,0,32.0981,25.5917,49.8822,23.0559,8.1413,54.8203
DO.1116,F,G11,CSDO-F-56,8/19/2012,3/28/2013,221,Novel Object Test,R,58.857658,3797.887,538.94024,2755.1874,1.70167,1.33464,16.182512,NA,565.52,561.116,Arena 1,181.211,6400.03,413.738,47.68,2.30225,2.60255,2.40235,1.03435,569.724,550.239
DO.1117,F,G11,CSDO-F-56,8/17/2012,3/28/2013,223,Novel Object Test,L,62.761458,9602.269,535.0364,2701.27,9.976438,3.203132,10.243368,1.067712,1723.18646,1857.516,Arena 2,133.831,9925.41,464.488,0,31.2639,23.3228,19.2522,9.8096,7.54072,83.2148
DO.1118,F,G11,CSDO-F-56,8/22/2012,3/28/2013,218,Novel Object Test,R,29.829218,6648.676,567.5014,2700,3.770354,0.066732,6.17271,0.16683,862.74475,641.261,Arena 3,67.733,8034.28,507.564,2.70265,3.57016,2.50245,2.60255,0.300294,10.9774,142.173
DO.1119,F,G11,CSDO-F-56,8/20/2012,3/28/2013,220,Novel Object Test,L,350.343,6657.536,229.73752,2354.777498,0.367026,0.066732,25.925332,0.900882,2003.161,1508.7771,Arena 4,182.312,8031.01,410.735,1.5682,33.6997,36.8694,15.8155,29.3954,50.9499,40.7733
DO.1120,F,G11,CSDO-F-56,8/20/2012,3/28/2013,220,Novel Object Test,R,18.18452,5908.823,563.0637,2700,0.100098,0.066732,NA,NA,171.701,NA,Arena 5,39.5053,3914.87,520.076,0,NA,0.066732,NA,NA,48.8478,NA
DO.1121,F,G11,CSDO-F-57,8/19/2012,3/28/2013,221,Novel Object Test,R,47.425646,5159.098,551.1396,2700,3.369968,NA,0.66732,0.133464,321.782,396.688,Arena 1,99.6309,6686.16,490.347,0,19.786,4.07065,8.5417,1.60157,283.244,261.823
DO.1122,F,G11,CSDO-F-57,8/21/2012,2/18/2013,181,Novel Object Test,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arena 2,137.501,10868.8,455.88,0,29.4622,33.8665,13.2463,8.30813,32.5986,77.1088
DO.1123,F,G11,CSDO-F-57,8/21/2012,3/28/2013,219,Novel Object Test,L,398.5569,9944.912,197.07218,2726.49849,22.02155,2.302254,22.922442,1.935228,2458.3595,2712.05615,Arena 3,124.589,7845.62,468.892,0.900882,19.3523,22.6555,20.9872,3.1364,92.3237,1.36801
DO.1124,F,G11,CSDO-F-57,8/23/2012,3/28/2013,217,Novel Object Test,R,122.5532,9239.58,446.1494,2705.491,11.377808,20.052968,2.102058,1.468104,2880.25368,1987.012684,Arena 4,312.873,9534.12,280.608,7.64081,39.6054,16.1491,24.6241,32.6319,85.9842,4.70461
DO.1125,F,G11,CSDO-F-57,8/23/2012,3/28/2013,217,Novel Object Test,L,168.043806,10010.494,430.7217,2700.618,21.88809,11.811564,24.3572,10.14327,2746.22302,2500.0488,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DO.1126,F,G11,CSDO-F-58,8/20/2012,9/26/2013,402,Novel Object Test,R,336.99658,4279.239,258.89932,2599.191,8.04121,9.70951,6.606474,NA,1522.262,1396.9675,Arena 1,240.302,4680.65,355.615,0,7.47398,1.16781,25.6251,2.46908,27.8606,24.6575
DO.1127,F,G11,CSDO-F-58,8/21/2012,9/20/2013,395,Novel Object Test,L,147.85735,6279.498,448.072,2706.6005,7.740916,0.200196,9.776236,NA,2541.9558,2150.1386,Arena 2,80.4121,4645.65,519.642,0,22.4887,5.2051,24.2237,1.00098,180.243,388.113
DO.1128,F,G11,CSDO-F-58,8/20/2012,9/26/2013,402,Novel Object Test,R,185.81535,6074.358,402.4399,2718.101132,4.337578,NA,5.905786,1.401372,698.3839,2606.4537,Arena 3,192.722,4814.87,394.153,0,47.4465,5.97251,44.9774,13.2463,428.553,166.73
DO.1129,F,G11,CSDO-F-58,8/24/2012,9/26/2013,398,Novel Object Test,L,44.209982,4610.733,551.7193,2700,0.83415,NA,3.2365,NA,1013.492,852.834,Arena 4,262.257,3915.62,332.492,0.16683,8.50833,0.633954,9.47594,0.767418,405.731,481.939
DO.1130,F,G11,CSDO-F-58,8/22/2012,9/26/2013,400,Novel Object Test,R,62.373678,4224.377,533.5223,2700.961,NA,NA,0.266928,NA,NA,NA,Arena 5,48.047,5823.27,545.1,0,1.50147,NA,1.63493,NA,NA,NA
DO.1131,F,G11,CSDO-F-59,8/24/2012,3/20/2014,573,Novel Object Test,R,124.154928,4117.261,446.3162,2701.90186,0.133464,NA,2.469082,NA,52.4847,828.9113,Arena 1,371.731,3921.33,225.22,0,19.9195,NA,8.77526,2.56918,NA,43.3758
DO.1132,F,G11,CSDO-F-59,8/21/2012,3/20/2014,576,Novel Object Test,L,156.55331,4880.571,421.6588,2707.954,10.810598,NA,15.748758,0.033366,1845.208,2409.2913,Arena 2,144.041,5357.35,452.91,0,24.6908,4.53778,38.1707,1.33464,76.3748,138.369
DO.1133,F,G11,CSDO-F-59,8/21/2012,3/20/2014,576,Novel Object Test,R,418.3429,3274.875,131.42856,2555.998,4.97153,NA,0.50049,NA,NA,730.89794,Arena 3,209.071,4703.92,381.841,0,26.2924,0.300294,14.2139,0.433758,133.998,34.0667
DO.1135,F,G11,CSDO-F-59,8/21/2012,3/20/2014,576,Novel Object Test,R,78.009614,4224.087,500.2357,2700,0.867516,NA,18.051002,0.367026,1941.633,2186.5401,Arena 4,80.5455,4027.42,513.503,0.100098,7.87438,1.90186,9.8096,NA,110.041,NA
DO.1136,F,G11,CSDO-F-60,8/21/2012,3/21/2013,212,Novel Object Test,L,100.79864,5920.039,495.6979,2715.043,1.434738,2.06869,5.80568,0.200196,2854.542,806.59,Arena 4,302.196,5793.85,291.419,1.40137,46.7458,14.681,51.4837,17.3503,34.5338,29.3954
DO.1137,F,G11,CSDO-F-60,8/22/2012,3/21/2013,211,Novel Object Test,L,36.03528,1629.9804,562.4299,2702.431,0.50049,NA,NA,NA,783.701,1076.754,Arena 1,109.707,2387.91,487.844,2.06869,67.0323,45.6781,5.17173,1.36801,49.1481,31.6977
DO.1138,F,G11,CSDO-F-60,8/21/2012,3/21/2013,212,Novel Object Test,R,253.69419,2547.1592,344.7709,2731.5221,22.155028,0.100098,17.817476,0.16683,1925.992,1734.8727,Arena 2,123.387,3476.53,474.164,0,39.8724,32.8655,45.3444,52.6182,56.9891,0.533856
DO.1139,F,G11,CSDO-F-60,8/20/2012,3/21/2013,213,Novel Object Test,L,57.022544,1977.6441,541.4427,2702.955222,0.400392,NA,1.601564,NA,902.049,58.8243,Arena 3,68.3669,2714.67,529.185,0.33366,14.7144,1.26791,12.1786,5.77232,258.32,214.276
DO.1140,F,G11,CSDO-F-60,8/17/2012,3/21/2013,216,Novel Object Test,R,22.588758,2934.347,573.9078,2700,4.20412,0.033366,9.709508,NA,731.817,1939.2323,Arena 5,433.825,4931.37,87.7192,16.1825,14.9146,14.9813,17.5172,1.06771,5.47202,66.098
DO.1141,M,G11,CSDO-M-49A,8/22/2012,9/19/2013,393,Novel Object Test,R,157.500072,3402.128,435.7934,2715.211,2.06869,NA,1.16781,0.033366,507.6971,1268.441,Arena 6,192.922,7777.24,407.132,0,29.0952,8.50833,37.1697,7.84101,22.5888,18.1845
DO.1142,M,G11,CSDO-M-49C,8/21/2012,9/19/2013,394,Novel Object Test,R,183.55887,13367.794,409.7346,2734.971,15.281628,0.600588,25.03709,3.002938,2642.9869,2688.72031,Arena 8,233.996,12680,328.955,0.066732,30.4632,2.46908,12.6457,8.67516,37.6035,12.2453
DO.1145,M,G11,CSDO-M-49A,8/21/2012,9/19/2013,394,Novel Object Test,L,102.90083,4146.714,490.3925,2701.616,4.337584,0.033366,4.204118,0.033366,1347.7866,1703.267,Arena 7,82.1137,5608.63,517.94,0.367026,20.1864,0.734052,23.8233,2.00196,447.305,26.5593
DO.1146,M,G11,CSDO-M-50,8/21/2012,3/20/2014,576,Novel Object Test,R,334.2399,4054.86,229.75816,2765.78479,1.768396,NA,1.835126,NA,1397.6349,2115.10486,Arena 5,302.363,6139.28,289.517,2.33562,17.317,13.8469,21.8214,8.3415,83.6152,5.27183
DO.1147,M,G11,CSDO-M-50,8/22/2012,3/20/2014,575,Novel Object Test,L,98.59652,3813.237,465.7019,2705.25,4.10402,NA,2.569186,0.033366,521.3434,1438.742,Arena 6,140.538,3641.94,453.044,0.700686,28.3945,5.90578,11.4779,2.30225,337.764,319.413
DO.1148,M,G11,CSDO-M-50,8/19/2012,3/20/2014,578,Novel Object Test,R,143.7073,4389.845,414.6853,2701.261222,2.56918,NA,1.30127,NA,NA,105.336,Arena 7,259.321,3891.28,277.805,0,1.43474,NA,0.700686,NA,NA,NA
DO.1149,M,G11,CSDO-M-50B,8/24/2012,3/20/2014,573,Novel Object Test,L,94.99299,5653.804,483.2524,2710.9912,13.279698,NA,20.753644,2.068692,1249.2896,2331.79518,Arena 5,213.709,6408.46,377.57,5.07163,17.2836,3.26987,74.1726,16.2492,50.3159,4.37095
DO.1151,M,G11,CSDO-M-50,8/22/2012,3/28/2013,218,Novel Object Test,R,82.526748,4334.078,512.902,2705.858,36.936182,0.400392,0.133464,NA,2091.1805,1889.25,Arena 1,98.5965,13968.4,496.853,0,14.6477,3.3366,22.8891,8.3415,67.1324,19.419
DO.1152,M,G11,CSDO-M-51,8/19/2012,3/28/2013,221,Novel Object Test,L,16.41607,5444.054,579.0128,2700.066732,7.20706,0.433758,0.600588,NA,1980.095,460.2167,Arena 2,57.2561,5064.85,542.464,6.40627,35.5682,7.67418,13.7468,3.1364,13.1796,48.0804
DO.1153,M,G11,CSDO-M-51,8/22/2012,3/28/2013,218,Novel Object Test,R,338.7775,7231.499,256.651418,2713.335,7.640814,7.440618,13.413136,0.266928,1447.95145,2616.5948,Arena 3,282.21,14382.3,311.004,0,6.73993,16.1158,15.5819,8.94209,4.37095,12.212
DO.1154,M,G11,CSDO-M-51,8/24/2012,3/28/2013,216,Novel Object Test,L,253.68174,10495.342,340.61279,2700.8254,0.266928,NA,0.867516,0.033366,145.709,178.7746,Arena 4,494.851,5804.62,105.136,3.10304,23.0559,12.3454,109.073,14.5809,105.904,14.1138
DO.1155,M,G11,CSDO-M-51,8/17/2012,3/28/2013,223,Novel Object Test,R,38.137346,4110.062,533.4349,2700.278,1.234542,0.400392,0.600588,NA,973.6204,316.176,Arena 5,89.6211,6242.46,470.694,0,1.7684,2.43572,0.533856,NA,162.559,NA
DO.1156,M,G11,CSDO-M-52A,8/23/2012,3/13/2014,567,Novel Object Test,L,344.2163,4487.349,230.39222,2728.111,26.125566,NA,12.745814,0.133464,2789.368464,1690.923,Arena 2,93.625,3041.83,494.851,0,29.4288,NA,22.789,NA,NA,NA
DO.1157,M,G11,CSDO-M-52,8/17/2012,3/13/2014,573,Novel Object Test,R,126.836746,4981.783,447.7717,2716.3129,9.709508,0.934248,11.477904,0.133464,2363.313,2516.5976,Arena 5,281.642,7146.74,303.264,7.17369,45.3778,42.0745,58.9577,52.3513,1.96859,5.67222
DO.1158,M,G11,CSDO-M-52,8/19/2012,3/13/2014,571,Novel Object Test,L,136.17926,4411.76,438.4293,2710.82,2.96957,NA,13.680066,0.100098,1577.1511,2199.9532,Arena 6,108.306,5948.84,476.6,0,29.6957,10.577,11.4779,4.87144,45.0441,20.0196
DO.1159,M,G11,CSDO-M-52,8/21/2012,3/13/2014,569,Novel Object Test,R,295.50189,6788.005,278.9397,2759.2389,29.02842,35.334598,26.52597,11.857516,2489.8764,2809.3501,Arena 7,244.773,6473.2,331.725,0,37.7369,36.8361,40.7733,29.3287,12.2787,41.6408
DO.1160,M,G11,CSDO-M-52A,8/18/2012,3/13/2014,572,Novel Object Test,L,68.166776,4269.075,506.4417,2701.536686,7.540718,NA,0.934248,NA,1661.26049,1501.07,Arena 1,230.159,3597.33,358.951,0,46.6457,16.049,51.8508,8.40823,72.471,137.568
DO.1161,M,G11,CSDO-M-53,8/19/2012,9/26/2013,403,Novel Object Test,R,150.72672,5318.392,448.5392,2703.513,3.269872,NA,0.433758,NA,1558.6263,2002.2615,Arena 6,118.182,4837.99,471.962,1.13444,2.53582,1.13444,2.96957,NA,351.678,NA
DO.1162,M,G11,CSDO-M-53C,8/22/2012,9/26/2013,400,Novel Object Test,L,246.6416,18312.1,350.0552,2720.3474,13.61333,14.547566,18.518138,9.008818,2747.77026,2769.434662,Arena 7,161.858,16311.3,427.852,1.06771,24.7576,20.4534,29.996,23.6231,1.7684,23.9234
DO.1163,M,G11,CSDO-M-53B,8/19/2012,9/26/2013,403,Novel Object Test,R,325.6856,10912.845,273.5804,2735.6329,7.941112,29.295368,7.307148,5.505396,2346.4211,2480.8953,Arena 8,194.023,14852.1,395.521,2.50245,21.5878,16.0824,21.3542,18.4514,2.76938,36.5024
DO.1165,M,G11,CSDO-M-53D,8/23/2012,9/26/2013,399,Novel Object Test,L,209.70532,4617.86,389.3271,2708.991,13.880258,NA,17.083394,0.200196,1623.1567,1741.8722,Arena 1,131.028,5116.91,468.759,0,65.731,19.2188,17.1835,17.5839,86.1844,56.9891
DO.1166,M,G11,CSDO-M-54A,8/20/2012,3/13/2014,570,Novel Object Test,R,175.7847,10202.708,380.7062,2704.7478,4.737976,0.066732,15.048064,0.066732,2922.929,2930.704,Arena 1,140.337,7282.73,440.465,0,34.4337,1.23454,30.3631,4.87144,72.204,51.784
DO.1168,M,G11,CSDO-M-54,8/18/2012,3/13/2014,572,Novel Object Test,R,238.9339,3440.61,352.1907,2743.3858,12.912642,NA,4.47104,0.100098,1680.2789,1605.638,Arena 2,277.438,4823.96,301.362,6.63983,42.0078,16.4828,10.2434,1.13444,28.8616,449.307
DO.1169,M,G11,CSDO-M-54,8/18/2012,3/13/2014,572,Novel Object Test,L,196.79255,11759.465,394.2987,2702.7,10.510292,16.282604,10.81059,26.55938,2903.1084,2750.46604,Arena 3,211.907,13928.8,387.513,0,35.6015,21.4877,32.1315,28.261,55.1206,6.17271
DO.1171,M,G11,CSDO-M-55B,8/22/2012,3/28/2013,218,Novel Object Test,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arena 7,153.55,8033.52,432.223,0,34.5672,10.9774,13.1462,9.87634,107.439,313.674
DO.1172,M,G11,CSDO-M-55A,8/20/2012,3/28/2013,220,Novel Object Test,L,161.95864,6408.051,433.4703,2737.91345,13.346392,0.533856,18.28457,1.768398,2496.18252,2377.7082,Arena 5,112.243,8036.02,480.504,11.7782,22.7222,21.2208,53.8194,15.6487,82.1805,37.3699
DO.1173,M,G11,CSDO-M-55C,8/21/2012,3/28/2013,219,Novel Object Test,L,100.86541,12469.579,480.9167,2703.614464,6.005884,0.800784,11.477898,0.83415,2099.0222,1751.7817,Arena 6,66.9322,8621.35,524.747,0.900882,23.1894,1.4681,11.1776,1.30127,34.5004,163.727
DO.1174,M,G11,CSDO-M-55,8/22/2012,3/28/2013,218,Novel Object Test,R,187.3834,7984.385,409.81385,2762.509,17.583882,2.535816,5.538758,1.33464,1547.8205,1719.817,Arena 6,190.52,8193.93,409.468,0,49.8822,24.8577,25.9254,9.94307,0.100098,10.2767
DO.1175,M,G11,CSDO-M-55,8/23/2012,3/28/2013,217,Novel Object Test,L,92.85747,10061.099,500.6362,2700.138,7.273786,0.300294,8.074572,1.00098,2446.0944,1952.2125,Arena 7,76.4081,13251.8,514.737,0,11.2777,0.900882,5.57212,1.00098,115.48,80.9459
DO.1177,M,G11,CSDO-M-56A,8/23/2012,3/20/2014,574,Novel Object Test,L,241.51577,6429.377,316.0094,2707.078,5.839044,0.600588,0.266928,0.033366,2171.4252,916.8639,Arena 6,182.479,8983.9,413.772,0.400392,21.4877,9.64277,22.7556,4.87144,67.1324,47.8135
DO.1179,M,G11,CSDO-M-56B,8/20/2012,3/20/2014,577,Novel Object Test,R,46.178566,4076.453,531.533,2700,8.408232,0.400392,NA,0.033366,1356.495,742.761,Arena 7,144.575,4161.83,417.509,0,26.2257,4.20412,34.367,7.34052,41.0068,51.7173
DO.1180,M,G11,CSDO-M-56C,8/22/2012,3/20/2014,575,Novel Object Test,L,46.845882,4790.595,530.265,2713.23052,1.468104,0.066732,NA,1.067716,2535.363,1113.479,Arena 8,96.1608,4896.57,492.682,1.13444,17.8508,3.00294,15.7821,1.50147,165.529,102.701
DO.1181,M,G11,CSDO-M-57,8/21/2012,9/19/2013,394,Novel Object Test,R,116.226394,3392.322,474.33105,2703.77036,3.582754,0.066732,12.812552,0.033366,1982.3407,1037.71538,Arena 5,202.765,6278.83,359.552,0.266928,63.1952,28.261,17.6506,10.8106,68.5338,6.94013
DO.1182,M,G11,CSDO-M-57,8/20/2012,9/19/2013,395,Novel Object Test,L,108.23937,6324.64,485.2544,2701.53,7.60744,0.367026,15.915548,1.735034,2570.41733,2951.3894,Arena 6,183.88,6780.01,400.359,0,7.10696,1.03435,20.3533,1.63493,16.7164,98.73
DO.1184,M,G11,CSDO-M-57,8/21/2012,9/19/2013,394,Novel Object Test,R,123.354104,3872.27,453.4898,2703.488222,2.769382,NA,3.136404,NA,551.24,1301.556,Arena 7,85.2168,3544.3,499.022,0.033366,4.8047,NA,9.17565,NA,NA,NA
DO.1185,M,G11,CSDO-M-57,8/20/2012,9/19/2013,395,Novel Object Test,L,76.274714,4695.76,501.5703,2701.997732,1.401372,0.100098,8.1413,NA,894.3096,1247.22074,Arena 8,101.8,4640.83,481.838,2.00196,24.0235,11.6447,21.1207,2.26889,92.6574,302.062
DO.1186,M,G11,CSDO-M-58,8/21/2012,9/26/2013,401,Novel Object Test,R,248.8769,8288.24,340.546,2701.406,32.531858,1.234542,22.955812,1.368006,2813.42078,2784.5599,Arena 2,169.9,6589.56,429.888,0,43.209,25.158,34.7674,10.21,82.3139,53.8527
DO.1187,M,G11,CSDO-M-58,8/20/2012,9/26/2013,402,Novel Object Test,L,101.33251,5387.324,487.69,2704.5966,15.014704,0.033366,5.572124,0.033366,2018.911,737.422,Arena 3,178.441,4870.39,372.064,1.6683,52.1511,1.70167,29.5956,2.26889,90.6888,53.5191
DO.1188,M,G11,CSDO-M-58,8/22/2012,9/26/2013,400,Novel Object Test,R,185.147888,3100.634,409.1133,2223.896,5.905788,0.700686,1.434738,2.40235,910.091,2017.536,Arena 6,228.59,5263.09,371.197,0,7.40725,3.5368,20.053,3.2365,224.82,28.7281
DO.1189,M,G11,CSDO-M-58,8/24/2012,9/24/2013,396,Novel Object Test,L,132.42975,5058.296,461.8313,2714.407,12.612362,0.066732,3.736996,0.100098,2536.0829,1430.1994,Arena 7,110.275,6447.14,489.513,0,9.47594,0.600588,10.8106,1.13444,126.991,49.3149
