Mouse.ID,Sex,Generation,penName,DOB,Exp.Date,Age.at.Exp.Date,Test.Name,BW,Sodium.mmol.L,Potassium.mmol.L,BUN.mg.dl,Magnesium.mg.dl
DO.0245,M,G7,LGDO-M-01A,6/21/2011,7/10/2012,385,Bld-6 55wks,41.48,155.3,7.49,31,2.4
DO.0245,M,G7,LGDO-M-01A,6/21/2011,1/9/2013,568,Bld-6 81wks,39.03,154.2,6.54,29,1.8
DO.0245,M,G7,LGDO-M-01A,6/21/2011,1/10/2012,203,Bld-6 29wks,36.23,156,8.13,36,2.2
DO.0246,M,G7,LGDO-M-02,6/22/2011,7/10/2012,384,Bld-6 55wks,36.16,152.3,7.04,22,2
DO.0246,M,G7,LGDO-M-02,6/22/2011,1/9/2013,567,Bld-6 81wks,40.23,160.5,7.67,25,2.3
DO.0246,M,G7,LGDO-M-02,6/22/2011,1/10/2012,202,Bld-6 29wks,33.17,152.6,7.82,24,2.2
DO.0247,M,G7,LGDO-M-02A,6/20/2011,7/10/2012,386,Bld-6 55wks,35.77,152.6,6.8,22,1.9
DO.0247,M,G7,LGDO-M-02A,6/20/2011,1/9/2013,569,Bld-6 81wks,40.13,155,7.02,22,1.8
DO.0247,M,G7,LGDO-M-02A,6/20/2011,1/10/2012,204,Bld-6 29wks,32.2,162.3,8.7,25,2.2
DO.0249,M,G7,LGDO-M-02B,6/23/2011,7/10/2012,383,Bld-6 55wks,34.1,153.4,6.2,29,1.8
DO.0249,M,G7,LGDO-M-02B,6/23/2011,1/9/2013,566,Bld-6 81wks,45.18,158.6,6.86,25,2.4
DO.0249,M,G7,LGDO-M-02B,6/23/2011,1/10/2012,201,Bld-6 29wks,36.2,157.9,6.3,26,2.1
DO.0250,M,G7,LGDO-M-02C,6/23/2011,7/10/2012,383,Bld-6 55wks,30.42,155.3,7.01,22,2.3
DO.0250,M,G7,LGDO-M-02C,6/23/2011,1/10/2012,201,Bld-6 29wks,32.02,162.1,6.71,28,2.6
DO.0251,M,G7,LGDO-M-03,6/22/2011,7/10/2012,384,Bld-6 55wks,40.02,150.2,6.86,24,2
DO.0251,M,G7,LGDO-M-03,6/22/2011,1/9/2013,567,Bld-6 81wks,35.84,NA,NA,23,2.8
DO.0251,M,G7,LGDO-M-03,6/22/2011,1/10/2012,202,Bld-6 29wks,35.31,154.2,7.09,21,2.1
DO.0252,M,G7,LGDO-M-03,6/24/2011,7/10/2012,382,Bld-6 55wks,47.34,156.7,8.55,27,2.7
DO.0252,M,G7,LGDO-M-03,6/24/2011,1/10/2012,200,Bld-6 29wks,44.6,158.2,9.4,27,2.2
DO.0253,M,G7,LGDO-M-03,6/22/2011,7/10/2012,384,Bld-6 55wks,50.41,150.8,6.67,28,2.2
DO.0253,M,G7,LGDO-M-03,6/22/2011,1/10/2012,202,Bld-6 29wks,49.99,151.7,7.69,20,1.8
DO.0254,M,G7,LGDO-M-03,6/24/2011,7/10/2012,382,Bld-6 55wks,63.23,154.3,6.11,23,2.2
DO.0254,M,G7,LGDO-M-03,6/24/2011,1/9/2013,565,Bld-6 81wks,61.28,158.5,6.73,23,2.3
DO.0254,M,G7,LGDO-M-03,6/24/2011,1/10/2012,200,Bld-6 29wks,47.76,153.4,6.7,24,2
DO.0255,M,G7,LGDO-M-03,6/24/2011,7/10/2012,382,Bld-6 55wks,33.42,151.8,7.65,29,1.9
DO.0255,M,G7,LGDO-M-03,6/24/2011,1/9/2013,565,Bld-6 81wks,34.32,160.9,7.22,24,2.1
DO.0255,M,G7,LGDO-M-03,6/24/2011,1/10/2012,200,Bld-6 29wks,32.01,153.6,7.38,20,1.8
DO.0256,M,G7,LGDO-M-04A,6/21/2011,7/10/2012,385,Bld-6 55wks,42.88,152.8,6.46,21,1.9
DO.0256,M,G7,LGDO-M-04A,6/21/2011,1/9/2013,568,Bld-6 81wks,39.35,153.9,6.79,17,2
DO.0256,M,G7,LGDO-M-04A,6/21/2011,1/10/2012,203,Bld-6 29wks,40.64,158.1,7.4,22,1.8
DO.0257,M,G7,LGDO-M-04,6/20/2011,7/10/2012,386,Bld-6 55wks,61.54,156.5,6.31,20,2
DO.0257,M,G7,LGDO-M-04,6/20/2011,1/9/2013,569,Bld-6 81wks,63.65,157.3,7.25,19,2.3
DO.0257,M,G7,LGDO-M-04,6/20/2011,1/10/2012,204,Bld-6 29wks,57.36,154.5,5.89,19,1.8
DO.0258,M,G7,LGDO-M-04,6/24/2011,7/10/2012,382,Bld-6 55wks,35.35,148.5,6.1,48,2.4
DO.0258,M,G7,LGDO-M-04,6/24/2011,1/9/2013,565,Bld-6 81wks,36.79,158.6,5.97,50,2.4
DO.0258,M,G7,LGDO-M-04,6/24/2011,1/10/2012,200,Bld-6 29wks,32.84,145.9,6.03,39,2
DO.0259,M,G7,LGDO-M-04,6/19/2011,7/10/2012,387,Bld-6 55wks,34.96,154.5,7.05,28,2.3
DO.0259,M,G7,LGDO-M-04,6/19/2011,1/9/2013,570,Bld-6 81wks,35.98,167.4,7.77,30,2.4
DO.0259,M,G7,LGDO-M-04,6/19/2011,1/10/2012,205,Bld-6 29wks,32.72,158.8,8.56,28,2.7
DO.0260,M,G7,LGDO-M-04,6/20/2011,7/10/2012,386,Bld-6 55wks,47.07,154.6,7.06,26,2.3
DO.0260,M,G7,LGDO-M-04,6/20/2011,1/9/2013,569,Bld-6 81wks,38.31,157.2,7.72,26,2.8
DO.0260,M,G7,LGDO-M-04,6/20/2011,1/10/2012,204,Bld-6 29wks,43.84,155.5,5.68,19,2.1
DO.0261,M,G7,LGDO-M-05,6/24/2011,7/10/2012,382,Bld-6 55wks,51.68,152.3,7.87,29,2.2
DO.0261,M,G7,LGDO-M-05,6/24/2011,1/9/2013,565,Bld-6 81wks,50.91,158,7.87,31,2.7
DO.0261,M,G7,LGDO-M-05,6/24/2011,1/10/2012,200,Bld-6 29wks,47.34,159.9,7.77,22,2.4
DO.0262,M,G7,LGDO-M-05,6/22/2011,1/10/2012,202,Bld-6 29wks,50.46,155,6.29,19,1.8
DO.0263,M,G7,LGDO-M-05,6/24/2011,7/10/2012,382,Bld-6 55wks,29.52,152.2,6.28,22,2.2
DO.0263,M,G7,LGDO-M-05,6/24/2011,1/9/2013,565,Bld-6 81wks,29.27,162.8,6.9,29,2.3
DO.0263,M,G7,LGDO-M-05,6/24/2011,1/10/2012,200,Bld-6 29wks,34.73,151.6,6.29,22,2
DO.0264,M,G7,LGDO-M-05A,6/24/2011,7/10/2012,382,Bld-6 55wks,32.93,158.4,7.05,26,2.4
DO.0264,M,G7,LGDO-M-05A,6/24/2011,1/10/2012,200,Bld-6 29wks,38.94,155,7.04,24,2
DO.0265,M,G7,LGDO-M-05,6/23/2011,7/10/2012,383,Bld-6 55wks,38.93,150.8,5.81,24,2
DO.0265,M,G7,LGDO-M-05,6/23/2011,1/10/2012,201,Bld-6 29wks,42.22,153,6.34,28,2
DO.0266,M,G7,LGDO-M-06,6/23/2011,7/10/2012,383,Bld-6 55wks,35.08,150.8,6.52,14,2.1
DO.0266,M,G7,LGDO-M-06,6/23/2011,1/9/2013,566,Bld-6 81wks,34.78,154.1,7.41,19,2.1
DO.0266,M,G7,LGDO-M-06,6/23/2011,1/10/2012,201,Bld-6 29wks,43.39,152,7.09,24,2.1
DO.0267,M,G7,LGDO-M-06A,6/22/2011,1/10/2012,202,Bld-6 29wks,24.84,153.7,6.11,26,1.9
DO.0268,M,G7,LGDO-M-06,6/22/2011,7/10/2012,384,Bld-6 55wks,37.6,150,5.74,23,1.9
DO.0268,M,G7,LGDO-M-06,6/22/2011,1/10/2012,202,Bld-6 29wks,37.34,155.2,6.23,26,1.9
DO.0269,M,G7,LGDO-M-06B,6/22/2011,7/10/2012,384,Bld-6 55wks,44.29,150.8,6.77,19,2.2
DO.0269,M,G7,LGDO-M-06B,6/22/2011,1/9/2013,567,Bld-6 81wks,50.02,153.6,6.25,17,2
DO.0269,M,G7,LGDO-M-06B,6/22/2011,1/10/2012,202,Bld-6 29wks,44.02,153.6,6.99,20,2
DO.0270,M,G7,LGDO-M-06C,6/23/2011,7/10/2012,383,Bld-6 55wks,42.6,153.7,6.47,30,2.4
DO.0270,M,G7,LGDO-M-06C,6/23/2011,1/9/2013,566,Bld-6 81wks,45.02,157.9,6.51,25,2.4
DO.0270,M,G7,LGDO-M-06C,6/23/2011,1/10/2012,201,Bld-6 29wks,40.75,155.1,7.14,28,2.3
DO.0271,M,G7,LGDO-M-07,6/29/2011,1/17/2012,202,Bld-6 29wks,43.23,149.1,6.66,18,2
DO.0271,M,G7,LGDO-M-07,6/29/2011,7/17/2012,384,Bld-6 55wks,35.19,152.1,6.58,14,1.7
DO.0271,M,G7,LGDO-M-07,6/29/2011,1/14/2013,565,Bld-6 81wks,35.61,157.1,7.43,21,1.8
DO.0272,M,G7,LGDO-M-07,6/30/2011,1/24/2012,208,Bld-6 29wks,40.05,154.6,6.32,18,1.9
DO.0272,M,G7,LGDO-M-07,6/30/2011,7/17/2012,383,Bld-6 55wks,41.91,157.3,7.51,20,2.3
DO.0272,M,G7,LGDO-M-07,6/30/2011,1/14/2013,564,Bld-6 81wks,39.92,157.1,7.36,27,2.3
DO.0273,M,G7,LGDO-M-07,6/30/2011,1/24/2012,208,Bld-6 29wks,35.79,151.9,6.61,20,2
DO.0273,M,G7,LGDO-M-07,6/30/2011,7/17/2012,383,Bld-6 55wks,41.24,151.7,5.97,21,2.1
DO.0273,M,G7,LGDO-M-07,6/30/2011,1/14/2013,564,Bld-6 81wks,42.36,165,6.91,32,2.7
DO.0274,M,G7,LGDO-M-07,6/30/2011,1/24/2012,208,Bld-6 29wks,32.75,156,7.48,23,2
DO.0274,M,G7,LGDO-M-07,6/30/2011,7/17/2012,383,Bld-6 55wks,37.15,153.2,7.57,21,2.1
DO.0274,M,G7,LGDO-M-07,6/30/2011,1/14/2013,564,Bld-6 81wks,38.06,158.4,8.16,25,2.1
DO.0275,M,G7,LGDO-M-07,6/30/2011,1/24/2012,208,Bld-6 29wks,34.98,153.9,6.47,25,2
DO.0275,M,G7,LGDO-M-07,6/30/2011,7/17/2012,383,Bld-6 55wks,35.03,150.9,6.23,19,1.9
DO.0275,M,G7,LGDO-M-07,6/30/2011,1/14/2013,564,Bld-6 81wks,35.88,162.1,7.38,24,2.1
DO.0276,M,G7,LGDO-M-08,6/29/2011,1/17/2012,202,Bld-6 29wks,44.29,147.2,6.13,19,2
DO.0276,M,G7,LGDO-M-08,6/29/2011,1/14/2013,565,Bld-6 81wks,34.54,156.1,6.93,71,3.6
DO.0276,M,G7,LGDO-M-08,6/29/2011,7/17/2012,384,Bld-6 55wks,42.71,149.9,6.76,37,2.1
DO.0277,M,G7,LGDO-M-08,6/30/2011,1/24/2012,208,Bld-6 29wks,43.37,153.2,6.96,19,1.8
DO.0277,M,G7,LGDO-M-08,6/30/2011,1/14/2013,564,Bld-6 81wks,45.74,156.6,7.54,22,2
DO.0277,M,G7,LGDO-M-08,6/30/2011,7/17/2012,383,Bld-6 55wks,45.77,154.1,6.31,24,2.1
DO.0278,M,G7,LGDO-M-08,6/30/2011,1/24/2012,208,Bld-6 29wks,37.84,155.1,6.27,23,1.9
DO.0278,M,G7,LGDO-M-08,6/30/2011,1/14/2013,564,Bld-6 81wks,44.78,156.8,6.9,23,2.2
DO.0278,M,G7,LGDO-M-08,6/30/2011,7/17/2012,383,Bld-6 55wks,42.8,153.7,7.25,22,2.1
DO.0279,M,G7,LGDO-M-08,7/1/2011,1/24/2012,207,Bld-6 29wks,44.88,156.1,6.4,26,2.2
DO.0279,M,G7,LGDO-M-08,7/1/2011,1/14/2013,563,Bld-6 81wks,39.38,154.4,7.47,22,2
DO.0279,M,G7,LGDO-M-08,7/1/2011,7/17/2012,382,Bld-6 55wks,45.3,152.1,6.77,25,2.3
DO.0280,M,G7,LGDO-M-08,6/30/2011,1/24/2012,208,Bld-6 29wks,38.04,155,6.19,31,1.8
DO.0280,M,G7,LGDO-M-08,6/30/2011,1/14/2013,564,Bld-6 81wks,40.92,156.3,6.88,28,1.8
DO.0280,M,G7,LGDO-M-08,6/30/2011,7/17/2012,383,Bld-6 55wks,41.43,152.9,8.04,37,2.5
DO.0281,M,G7,LGDO-M-09,6/30/2011,1/24/2012,208,Bld-6 29wks,41.47,158,8.56,25,2.7
DO.0281,M,G7,LGDO-M-09,6/30/2011,1/14/2013,564,Bld-6 81wks,37.61,159.2,6.65,16,2
DO.0281,M,G7,LGDO-M-09,6/30/2011,7/17/2012,383,Bld-6 55wks,40.63,150.3,7.03,21,1.8
DO.0282,M,G7,LGDO-M-09D,6/30/2011,1/24/2012,208,Bld-6 29wks,46.07,153.1,6.02,27,2.1
DO.0282,M,G7,LGDO-M-09D,6/30/2011,1/14/2013,564,Bld-6 81wks,41.93,157.1,7.63,30,2.9
DO.0282,M,G7,LGDO-M-09D,6/30/2011,7/17/2012,383,Bld-6 55wks,46.89,151,7.16,29,2
DO.0283,M,G7,LGDO-M-09A,6/29/2011,1/17/2012,202,Bld-6 29wks,47.59,151.6,7.84,23,2.2
DO.0283,M,G7,LGDO-M-09A,6/29/2011,1/14/2013,565,Bld-6 81wks,32.31,159.6,7.23,29,1.9
DO.0283,M,G7,LGDO-M-09A,6/29/2011,7/17/2012,384,Bld-6 55wks,35.83,154.3,6.46,23,2.1
DO.0284,M,G7,LGDO-M-09C,6/30/2011,1/24/2012,208,Bld-6 29wks,35.16,155.6,6.69,26,1.9
DO.0284,M,G7,LGDO-M-09C,6/30/2011,1/14/2013,564,Bld-6 81wks,36.91,163,6.59,28,2.1
DO.0284,M,G7,LGDO-M-09C,6/30/2011,7/17/2012,383,Bld-6 55wks,34.53,153.2,5.93,25,1.6
DO.0285,M,G7,LGDO-M-09B,6/29/2011,1/17/2012,202,Bld-6 29wks,36.76,150.3,6.39,32,1.8
DO.0285,M,G7,LGDO-M-09B,6/29/2011,1/14/2013,565,Bld-6 81wks,40.4,160.5,7.32,32,2
DO.0285,M,G7,LGDO-M-09B,6/29/2011,7/17/2012,384,Bld-6 55wks,41.29,152.2,6.43,27,1.8
DO.0286,M,G7,LGDO-M-10A,6/30/2011,1/24/2012,208,Bld-6 29wks,42.33,156.2,7.63,30,2.3
DO.0286,M,G7,LGDO-M-10A,6/30/2011,1/14/2013,564,Bld-6 81wks,53.24,157.8,7.8,26,2.3
DO.0286,M,G7,LGDO-M-10A,6/30/2011,7/17/2012,383,Bld-6 55wks,49.05,152,7.5,27,2.2
DO.0287,M,G7,LGDO-M-10,6/27/2011,1/17/2012,204,Bld-6 29wks,44.11,149.5,6.53,18,2.2
DO.0287,M,G7,LGDO-M-10,6/27/2011,1/14/2013,567,Bld-6 81wks,31.14,166.1,7.63,23,2.5
DO.0287,M,G7,LGDO-M-10,6/27/2011,7/17/2012,386,Bld-6 55wks,46.83,152.8,7.01,23,2.4
DO.0288,M,G7,LGDO-M-10,6/29/2011,1/17/2012,202,Bld-6 29wks,39.83,148.9,6.87,25,2.2
DO.0288,M,G7,LGDO-M-10,6/29/2011,1/14/2013,565,Bld-6 81wks,30.29,160.1,7.4,25,2.3
DO.0288,M,G7,LGDO-M-10,6/29/2011,7/17/2012,384,Bld-6 55wks,31.12,152.3,6.51,24,1.9
DO.0289,M,G7,LGDO-M-10C,6/30/2011,1/24/2012,208,Bld-6 29wks,44.71,154.9,6.39,27,1.9
DO.0289,M,G7,LGDO-M-10C,6/30/2011,7/17/2012,383,Bld-6 55wks,37.66,155,6.54,27,1.9
DO.0290,M,G7,LGDO-M-10B,6/30/2011,1/24/2012,208,Bld-6 29wks,30.11,152.3,6.04,25,1.8
DO.0290,M,G7,LGDO-M-10B,6/30/2011,7/17/2012,383,Bld-6 55wks,29.55,155.4,6.96,25,2.3
DO.0291,M,G7,LGDO-M-11,6/29/2011,1/17/2012,202,Bld-6 29wks,40.16,150,7.29,19,2.1
DO.0291,M,G7,LGDO-M-11,6/29/2011,7/24/2012,391,Bld-6 55wks,47.68,152.9,6.94,24,2.3
DO.0292,M,G7,LGDO-M-11,6/28/2011,1/17/2012,203,Bld-6 29wks,46.53,148.2,6.54,17,1.7
DO.0292,M,G7,LGDO-M-11,6/28/2011,1/22/2013,574,Bld-6 81wks,46.55,155.3,7.39,17,2
DO.0292,M,G7,LGDO-M-11,6/28/2011,7/24/2012,392,Bld-6 55wks,44.8,153.6,7.73,20,2.2
DO.0293,M,G7,LGDO-M-11,6/25/2011,1/17/2012,206,Bld-6 29wks,39.95,153,7.49,19,2.1
DO.0293,M,G7,LGDO-M-11,6/25/2011,1/22/2013,577,Bld-6 81wks,28.19,151.2,6.31,16,1.8
DO.0293,M,G7,LGDO-M-11,6/25/2011,7/24/2012,395,Bld-6 55wks,39.96,151.7,5.45,18,1.8
DO.0294,M,G7,LGDO-M-11,6/25/2011,1/17/2012,206,Bld-6 29wks,32.1,149.2,6.89,21,2
DO.0294,M,G7,LGDO-M-11,6/25/2011,1/22/2013,577,Bld-6 81wks,38.17,152.9,7.29,21,2.1
DO.0294,M,G7,LGDO-M-11,6/25/2011,7/24/2012,395,Bld-6 55wks,37.37,149.2,6.12,25,1.8
DO.0295,M,G7,LGDO-M-11,6/27/2011,1/17/2012,204,Bld-6 29wks,32.5,0,0,13,1.7
DO.0295,M,G7,LGDO-M-11,6/27/2011,1/22/2013,575,Bld-6 81wks,38.05,150.1,7.14,23,2
DO.0295,M,G7,LGDO-M-11,6/27/2011,7/24/2012,393,Bld-6 55wks,36.33,150.5,6.46,19,1.6
DO.0296,M,G7,LGDO-M-12,6/30/2011,1/24/2012,208,Bld-6 29wks,36.88,157.8,6.94,20,1.9
DO.0296,M,G7,LGDO-M-12,6/30/2011,1/22/2013,572,Bld-6 81wks,40.29,151.8,7.62,24,2
DO.0296,M,G7,LGDO-M-12,6/30/2011,7/24/2012,390,Bld-6 55wks,42.69,149,6.84,18,1.7
DO.0297,M,G7,LGDO-M-12A,6/25/2011,1/17/2012,206,Bld-6 29wks,39.01,0,0,24,2
DO.0297,M,G7,LGDO-M-12A,6/25/2011,1/22/2013,577,Bld-6 81wks,42.65,159,7.22,20,2.1
DO.0297,M,G7,LGDO-M-12A,6/25/2011,7/24/2012,395,Bld-6 55wks,40.49,152.4,6.77,19,1.8
DO.0298,M,G7,LGDO-M-12,6/27/2011,1/17/2012,204,Bld-6 29wks,40.98,0,0,0,0
DO.0299,M,G7,LGDO-M-12,6/29/2011,1/17/2012,202,Bld-6 29wks,32.83,0,0,21,1.8
DO.0299,M,G7,LGDO-M-12,6/29/2011,1/22/2013,573,Bld-6 81wks,36.92,157.3,7.31,26,2.3
DO.0299,M,G7,LGDO-M-12,6/29/2011,7/24/2012,391,Bld-6 55wks,38.69,151.8,6.55,22,1.8
DO.0300,M,G7,LGDO-M-12,7/1/2011,1/24/2012,207,Bld-6 29wks,32.4,157,7.07,18,1.9
DO.0300,M,G7,LGDO-M-12,7/1/2011,1/22/2013,571,Bld-6 81wks,40.12,152.6,6.64,24,1.6
DO.0300,M,G7,LGDO-M-12,7/1/2011,7/24/2012,389,Bld-6 55wks,36.48,148.7,6.53,30,1.8
DO.0301,M,G8,LGDO-M-13,10/24/2011,11/6/2012,379,Bld-6 55wks,46.17,161.5,7.47,22,2.3
DO.0301,M,G8,LGDO-M-13,10/24/2011,5/18/2012,207,Bld-6 29wks,44.42,152.1,7.3,20,2.2
DO.0301,M,G8,LGDO-M-13,10/24/2011,5/7/2013,561,Bld-6 81wks,46.01,152.7,6.8,24,2.2
DO.0302,M,G8,LGDO-M-13,10/24/2011,11/6/2012,379,Bld-6 55wks,32.49,160.5,6.77,23,1.9
DO.0302,M,G8,LGDO-M-13,10/24/2011,5/18/2012,207,Bld-6 29wks,31.04,151,6.58,25,1.7
DO.0302,M,G8,LGDO-M-13,10/24/2011,5/7/2013,561,Bld-6 81wks,33.82,149.8,6.79,19,1.8
DO.0303,M,G8,LGDO-M-13,10/22/2011,11/6/2012,381,Bld-6 55wks,43.16,162.1,7.95,17,2.1
DO.0303,M,G8,LGDO-M-13,10/22/2011,5/18/2012,209,Bld-6 29wks,38.92,152.7,6.59,20,2
DO.0303,M,G8,LGDO-M-13,10/22/2011,5/7/2013,563,Bld-6 81wks,46.95,153.2,6.66,18,1.9
DO.0304,M,G8,LGDO-M-13,10/26/2011,11/6/2012,377,Bld-6 55wks,42.95,162.5,7.87,23,2.3
DO.0304,M,G8,LGDO-M-13,10/26/2011,5/18/2012,205,Bld-6 29wks,38.14,155.3,6.95,26,1.9
DO.0304,M,G8,LGDO-M-13,10/26/2011,5/7/2013,559,Bld-6 81wks,50.06,155.8,6.79,21,1.9
DO.0305,M,G8,LGDO-M-13,10/22/2011,11/6/2012,381,Bld-6 55wks,33.38,159.3,6.91,27,2.1
DO.0305,M,G8,LGDO-M-13,10/22/2011,5/18/2012,209,Bld-6 29wks,31.52,152.5,6.67,30,2.1
DO.0305,M,G8,LGDO-M-13,10/22/2011,5/7/2013,563,Bld-6 81wks,31.92,153.1,7.58,24,2.1
DO.0306,M,G8,LGDO-M-14,10/25/2011,11/6/2012,378,Bld-6 55wks,31.67,161.4,7.4,16,2.2
DO.0306,M,G8,LGDO-M-14,10/25/2011,5/18/2012,206,Bld-6 29wks,36.44,151.8,6.82,19,1.9
DO.0306,M,G8,LGDO-M-14,10/25/2011,5/7/2013,560,Bld-6 81wks,32.35,153,5.19,23,2
DO.0307,M,G8,LGDO-M-14A,10/27/2011,11/6/2012,376,Bld-6 55wks,40.26,163,7.14,26,2
DO.0307,M,G8,LGDO-M-14A,10/27/2011,5/18/2012,204,Bld-6 29wks,34.39,153.2,7.04,30,2
DO.0307,M,G8,LGDO-M-14A,10/27/2011,5/7/2013,558,Bld-6 81wks,41.47,154,7.13,24,2.1
DO.0308,M,G8,LGDO-M-14B,10/24/2011,11/6/2012,379,Bld-6 55wks,36.17,162.6,7.26,27,2.5
DO.0308,M,G8,LGDO-M-14B,10/24/2011,5/18/2012,207,Bld-6 29wks,30.4,153.9,7.03,30,2.4
DO.0308,M,G8,LGDO-M-14B,10/24/2011,5/7/2013,561,Bld-6 81wks,36.18,155.1,7.1,28,2.2
DO.0309,M,G8,LGDO-M-14D,10/27/2011,11/6/2012,376,Bld-6 55wks,30.91,160.7,7.19,23,2.3
DO.0309,M,G8,LGDO-M-14D,10/27/2011,5/18/2012,204,Bld-6 29wks,29.79,153.3,6.35,25,2.1
DO.0309,M,G8,LGDO-M-14D,10/27/2011,5/7/2013,558,Bld-6 81wks,30.91,152.9,7.11,26,2.1
DO.0310,M,G8,LGDO-M-14,10/25/2011,11/6/2012,378,Bld-6 55wks,44.86,164.6,7.2,50,3
DO.0310,M,G8,LGDO-M-14,10/25/2011,5/18/2012,206,Bld-6 29wks,45.67,151.3,6.57,48,2.3
DO.0311,M,G8,LGDO-M-15,10/24/2011,11/6/2012,379,Bld-6 55wks,44.49,168.5,7.76,21,2.8
DO.0311,M,G8,LGDO-M-15,10/24/2011,5/18/2012,207,Bld-6 29wks,45.84,149.8,6.99,20,2
DO.0311,M,G8,LGDO-M-15,10/24/2011,5/7/2013,561,Bld-6 81wks,38.69,154.5,6.4,16,2
DO.0312,M,G8,LGDO-M-15,10/22/2011,11/6/2012,381,Bld-6 55wks,39.61,164.6,6.63,24,2.4
DO.0312,M,G8,LGDO-M-15,10/22/2011,5/18/2012,209,Bld-6 29wks,42.77,152.9,6.2,28,2
DO.0312,M,G8,LGDO-M-15,10/22/2011,5/7/2013,563,Bld-6 81wks,42.67,155.9,6.74,20,2.1
DO.0313,M,G8,LGDO-M-15,10/22/2011,11/6/2012,381,Bld-6 55wks,43.72,162.3,7.5,17,2.2
DO.0313,M,G8,LGDO-M-15,10/22/2011,5/18/2012,209,Bld-6 29wks,41.07,153.1,6.29,18,1.8
DO.0313,M,G8,LGDO-M-15,10/22/2011,5/7/2013,563,Bld-6 81wks,39.55,156.8,7.53,18,2
DO.0314,M,G8,LGDO-M-15,10/26/2011,11/6/2012,377,Bld-6 55wks,45.6,162.4,8.23,22,2.8
DO.0314,M,G8,LGDO-M-15,10/26/2011,5/18/2012,205,Bld-6 29wks,45.82,152.9,6.7,17,1.8
DO.0315,M,G8,LGDO-M-15,10/22/2011,11/6/2012,381,Bld-6 55wks,34.03,164.6,7.41,23,2.3
DO.0315,M,G8,LGDO-M-15,10/22/2011,5/18/2012,209,Bld-6 29wks,32.97,152.5,6.44,23,1.9
DO.0315,M,G8,LGDO-M-15,10/22/2011,5/7/2013,563,Bld-6 81wks,39.74,155.9,7.17,24,2
DO.0316,M,G8,LGDO-M-16,10/25/2011,11/6/2012,378,Bld-6 55wks,52.18,161.6,6.96,24,2.2
DO.0316,M,G8,LGDO-M-16,10/25/2011,5/18/2012,206,Bld-6 29wks,49.21,153.3,7.2,29,2
DO.0316,M,G8,LGDO-M-16,10/25/2011,5/7/2013,560,Bld-6 81wks,50.43,152.9,7.03,22,1.9
DO.0317,M,G8,LGDO-M-16,10/27/2011,11/6/2012,376,Bld-6 55wks,53.2,159.8,6.76,21,1.8
DO.0317,M,G8,LGDO-M-16,10/27/2011,5/18/2012,204,Bld-6 29wks,47.85,152.5,7.07,24,1.8
DO.0317,M,G8,LGDO-M-16,10/27/2011,5/7/2013,558,Bld-6 81wks,61.69,156.1,6.48,17,1.9
DO.0318,M,G8,LGDO-M-16,10/24/2011,11/6/2012,379,Bld-6 55wks,31.16,163.7,7.5,22,2.1
DO.0318,M,G8,LGDO-M-16,10/24/2011,5/18/2012,207,Bld-6 29wks,36.15,149,6.76,32,2
DO.0318,M,G8,LGDO-M-16,10/24/2011,5/7/2013,561,Bld-6 81wks,31.74,152.6,6.74,22,2
DO.0319,M,G8,LGDO-M-16,10/27/2011,11/6/2012,376,Bld-6 55wks,40.68,164.8,7.26,23,2
DO.0319,M,G8,LGDO-M-16,10/27/2011,5/18/2012,204,Bld-6 29wks,39.88,151.9,7.6,33,2.1
DO.0319,M,G8,LGDO-M-16,10/27/2011,5/7/2013,558,Bld-6 81wks,43.18,152.8,6.43,34,2.1
DO.0320,M,G8,LGDO-M-16,10/27/2011,11/6/2012,376,Bld-6 55wks,40.19,165.4,7.05,25,1.9
DO.0320,M,G8,LGDO-M-16,10/27/2011,5/18/2012,204,Bld-6 29wks,46.5,152.5,6.93,38,2
DO.0320,M,G8,LGDO-M-16,10/27/2011,5/7/2013,558,Bld-6 81wks,41.75,154.3,6.82,22,1.8
DO.0321,M,G8,LGDO-M-17,10/23/2011,5/15/2012,205,Bld-6 29wks,45.78,152.2,6.4,20,2.1
DO.0321,M,G8,LGDO-M-17,10/23/2011,11/13/2012,387,Bld-6 55wks,52.16,159.3,7.75,19,2.5
DO.0321,M,G8,LGDO-M-17,10/23/2011,5/14/2013,569,Bld-6 81wks,51.83,156.3,7.21,17,2.1
DO.0322,M,G8,LGDO-M-17,10/24/2011,5/15/2012,204,Bld-6 29wks,52.14,151.9,6.88,25,2.2
DO.0322,M,G8,LGDO-M-17,10/24/2011,11/13/2012,386,Bld-6 55wks,54.53,156.4,7.37,24,2.2
DO.0322,M,G8,LGDO-M-17,10/24/2011,5/14/2013,568,Bld-6 81wks,49.6,158.1,7.22,23,2.4
DO.0323,M,G8,LGDO-M-17,10/24/2011,5/15/2012,204,Bld-6 29wks,34.67,150.7,6.78,23,2
DO.0323,M,G8,LGDO-M-17,10/24/2011,11/13/2012,386,Bld-6 55wks,31.51,158,7.19,23,1.8
DO.0323,M,G8,LGDO-M-17,10/24/2011,5/14/2013,568,Bld-6 81wks,31.32,156.1,6.23,23,2
DO.0324,M,G8,LGDO-M-17,10/22/2011,5/15/2012,206,Bld-6 29wks,34.86,153.1,6.95,18,2
