Mouse.ID,Sex,Generation,penName,DOB,Exp.Date,Age.at.Exp.Date,Test.Name,BMD,BMC,X..Fat,TTM,Total.Lean,VTB.ROI.BMD,VTB.ROI.BMC,VTB.ROI...Fat,VTB.ROI.TTM,VTB.ROI.Lean,BW
DO.1230,F,G12,CSDO-F-66,11/9/2012,5/31/2013,203,Pixi 26wks,0.0484,0.398,28.33,24.12,17.3,0.07,0.0131,18.99,0.32,0.3,24.2
DO.1236,F,G12,CSDO-F-68,11/9/2012,5/24/2013,196,Pixi 26wks,0.0559,0.5653,8.52,23.55,21.5,0.0986,0.0174,0.86,0.32,0.3,24.02
DO.1237,F,G12,CSDO-F-68,11/9/2012,5/24/2013,196,Pixi 26wks,0.0558,0.4929,28.63,31.48,22.5,0.0926,0.0173,16.6,0.34,0.3,31.3
DO.1238,F,G12,CSDO-F-68,11/9/2012,5/24/2013,196,Pixi 26wks,0.0531,0.5103,28.34,27.76,19.9,0.088,0.0164,20.17,0.3,0.2,28.13
DO.1239,F,G12,CSDO-F-68,11/9/2012,5/24/2013,196,Pixi 26wks,0.0567,0.5275,29.38,30.57,21.6,0.0799,0.0149,18.64,0.37,0.3,30.76
DO.1240,F,G12,CSDO-F-68,11/9/2012,5/24/2013,196,Pixi 26wks,0.058,0.5052,32.16,31.21,21.2,0.0988,0.0184,21.37,0.33,0.3,31.74
DO.1241,F,G12,CSDO-F-69,11/9/2012,5/17/2013,189,Pixi 26wks,0.0525,0.4377,16.24,21.43,17.9,0.0798,0.0149,6.04,0.31,0.3,21.81
DO.1242,F,G12,CSDO-F-69,11/9/2012,5/17/2013,189,Pixi 26wks,0.0481,0.4012,47.39,44.53,23.4,0.0696,0.013,31.16,0.36,0.2,43.44
DO.1243,F,G12,CSDO-F-69,11/9/2012,5/17/2013,189,Pixi 26wks,0.0578,0.5426,26.99,31.18,22.8,0.0767,0.0143,20.72,0.35,0.3,31.24
DO.1244,F,G12,CSDO-F-69,11/9/2012,5/17/2013,189,Pixi 26wks,0.0478,0.3611,21.29,18.42,14.5,0.0709,0.0134,8.94,0.3,0.3,18.64
DO.1245,F,G12,CSDO-F-69,11/9/2012,5/17/2013,189,Pixi 26wks,0.0535,0.4558,39.69,37.11,22.4,0.0726,0.0139,25.13,0.36,0.3,35.25
DO.1246,F,G12,CSDO-F-70,11/9/2012,5/17/2013,189,Pixi 26wks,0.0578,0.5676,23.81,26.27,20,0.0956,0.0179,11.53,0.31,0.3,27.05
DO.1247,F,G12,CSDO-F-70,11/9/2012,5/17/2013,189,Pixi 26wks,0.0488,0.4357,25.05,27.29,20.5,0.0648,0.0119,13.8,0.31,0.3,27.82
DO.1248,F,G12,CSDO-F-70,11/9/2012,5/17/2013,189,Pixi 26wks,0.0491,0.4216,21.63,21.81,17.1,0.0749,0.014,8.97,0.32,0.3,22.15
DO.1249,F,G12,CSDO-F-70,11/9/2012,5/17/2013,189,Pixi 26wks,0.0525,0.4802,37.96,38.54,23.9,0.0721,0.0135,27.88,0.34,0.2,38.53
DO.1250,F,G12,CSDO-F-70,11/9/2012,5/17/2013,189,Pixi 26wks,0.0503,0.464,15.36,22.39,19,0.0783,0.0146,5.68,0.29,0.3,23.01
DO.1251,F,G12,CSDO-F-71,11/9/2012,6/7/2013,210,Pixi 26wks,0.0544,0.4968,41.11,36.46,21.5,0.0945,0.0176,29.01,0.35,0.2,36.12
DO.1252,F,G12,CSDO-F-71,11/9/2012,6/7/2013,210,Pixi 26wks,0.053,0.4849,27.35,29.95,21.8,0.0791,0.0148,15.68,0.33,0.3,30.24
DO.1253,F,G12,CSDO-F-71,11/9/2012,6/7/2013,210,Pixi 26wks,0.0509,0.4466,19.81,22.93,18.4,0.0773,0.0144,10.26,0.29,0.3,23.52
DO.1254,F,G12,CSDO-F-71,11/9/2012,6/7/2013,210,Pixi 26wks,0.0492,0.3799,26.42,22.22,16.3,0.0786,0.0147,12.81,0.3,0.3,22.22
DO.1255,F,G12,CSDO-F-71,11/9/2012,6/7/2013,210,Pixi 26wks,0.053,0.4589,39.24,31.88,19.4,0.0816,0.0152,28.44,0.33,0.2,31.76
DO.1256,F,G12,CSDO-F-72,11/9/2012,12/6/2013,392,Pixi 52wks,0.0552,0.4558,31.15,29.49,20.3,0.0808,0.0153,20.81,0.38,0.3,29
DO.1257,F,G12,CSDO-F-72,11/9/2012,12/6/2013,392,Pixi 52wks,0.0533,0.5047,36.34,40.27,25.6,0.0816,0.0152,25.89,0.36,0.3,40.1
DO.1258,F,G12,CSDO-F-72,11/9/2012,12/6/2013,392,Pixi 52wks,0.0582,0.5889,44.63,42.72,23.7,0.0827,0.0152,33.64,0.37,0.2,41.1
DO.1259,F,G12,CSDO-F-72,11/9/2012,12/6/2013,392,Pixi 52wks,0.0567,0.5731,25.43,36.14,27,0.0738,0.0138,17.87,0.37,0.3,35.9
DO.1260,F,G12,CSDO-F-72,11/9/2012,12/6/2013,392,Pixi 52wks,0.0474,0.433,36.74,33.97,21.5,0.0639,0.0118,25.2,0.39,0.3,33.1
DO.1261,M,G12,CSDO-M-61A,11/9/2012,5/31/2013,203,Pixi 26wks,0.0502,0.4824,10.15,28.76,25.8,0.0698,0.013,3.21,0.35,0.3,29.06
DO.1262,M,G12,CSDO-M-61,11/9/2012,5/31/2013,203,Pixi 26wks,0.0575,0.5474,30.64,46.01,31.9,0.0709,0.0131,14.43,0.41,0.4,45.45
DO.1263,M,G12,CSDO-M-61B,11/9/2012,5/31/2013,203,Pixi 26wks,0.0549,0.5738,20.35,44.05,35.1,0.0793,0.0148,10.58,0.42,0.4,44.29
DO.1264,M,G12,CSDO-M-61C,11/9/2012,5/31/2013,203,Pixi 26wks,0.0557,0.5976,10.08,26.24,23.6,0.0908,0.017,4.86,0.31,0.3,27.66
DO.1265,M,G12,CSDO-M-61A,11/9/2012,5/31/2013,203,Pixi 26wks,0.0636,0.6235,19.74,36.53,29.3,0.1501,0.028,10.15,0.39,0.3,35.76
DO.1266,M,G12,CSDO-M-62,11/9/2012,5/17/2013,189,Pixi 26wks,0.0596,0.6594,12.04,26.98,23.7,0.0934,0.018,2.93,0.35,0.3,28.11
DO.1267,M,G12,CSDO-M-62,11/9/2012,5/17/2013,189,Pixi 26wks,0.0646,0.752,11.19,35.39,31.4,0.0934,0.0174,6.45,0.42,0.4,36.51
DO.1268,M,G12,CSDO-M-62A,11/9/2012,5/17/2013,189,Pixi 26wks,0.0542,0.5123,12.61,30,26.2,0.0905,0.0169,5.45,0.36,0.3,29.73
DO.1269,M,G12,CSDO-M-62B,11/9/2012,5/17/2013,189,Pixi 26wks,0.0599,0.6251,18.21,37.45,30.6,0.0756,0.0141,9.84,0.4,0.4,38.2
DO.1270,M,G12,CSDO-M-62C,11/9/2012,5/17/2013,189,Pixi 26wks,0.0522,0.4997,14.86,31.78,27.1,0.0764,0.0146,4.5,0.4,0.4,32.59
DO.1271,M,G12,CSDO-M-63,11/9/2012,6/7/2013,210,Pixi 26wks,0.0639,0.7521,18.74,39.98,32.5,0.1091,0.0201,10.67,0.38,0.3,40.62
DO.1272,M,G12,CSDO-M-63,11/9/2012,6/7/2013,210,Pixi 26wks,0.0595,0.6516,16.01,40.8,34.3,0.0919,0.0172,8.64,0.38,0.3,41.31
DO.1273,M,G12,CSDO-M-63B,11/9/2012,6/7/2013,210,Pixi 26wks,0.0558,0.5857,10.67,27.59,24.6,0.0871,0.0163,2.94,0.34,0.3,28.76
DO.1274,M,G12,CSDO-M-63,11/9/2012,6/7/2013,210,Pixi 26wks,0.06,0.6012,27.14,52.01,37.9,0.0836,0.0156,14.22,0.41,0.4,50.97
DO.1275,M,G12,CSDO-M-63A,11/9/2012,6/7/2013,210,Pixi 26wks,0.052,0.5607,8.49,29.1,26.6,0.079,0.0148,0.61,0.35,0.4,29.5
DO.1276,M,G12,CSDO-M-64,11/9/2012,12/13/2013,399,Pixi 52wks,0.0573,0.6007,29.44,49.72,35.1,0.0824,0.0154,23.26,0.42,0.3,49.7
DO.1277,M,G12,CSDO-M-64,11/9/2012,12/13/2013,399,Pixi 52wks,0.056,0.589,47.78,58.06,30.3,0.077,0.0144,32.32,0.42,0.3,57.1
DO.1279,M,G12,CSDO-M-64,11/9/2012,12/13/2013,399,Pixi 52wks,0.0558,0.5982,39.38,47.45,28.8,0.0703,0.0133,26.1,0.4,0.3,46.9
DO.1281,M,G12,CSDO-M-65,11/9/2012,12/13/2013,399,Pixi 52wks,0.066,0.7921,39.03,60.49,36.9,0.1069,0.02,20.53,0.46,0.4,59.5
DO.1282,M,G12,CSDO-M-65,11/9/2012,12/13/2013,399,Pixi 52wks,0.0529,0.5325,34.48,57.04,37.4,0.0756,0.0139,19.53,0.43,0.3,56.7
DO.1283,M,G12,CSDO-M-65A,11/9/2012,12/13/2013,399,Pixi 52wks,0.0515,0.5317,26.51,38.8,28.5,0.0627,0.0117,14.97,0.37,0.3,39.1
DO.1284,M,G12,CSDO-M-65,11/9/2012,12/13/2013,399,Pixi 52wks,0.0552,0.5607,28.75,38.03,27.1,0.0755,0.0141,15.42,0.35,0.3,38.8
DO.1285,M,G12,CSDO-M-65,11/9/2012,12/13/2013,399,Pixi 52wks,0.0599,0.6772,24.46,44.68,33.8,0.0903,0.0169,16.59,0.43,0.4,44.1
DO.1287,M,G12,CSDO-M-66,11/9/2012,6/7/2013,210,Pixi 26wks,0.0622,0.7531,9.57,37.03,33.5,0.0966,0.018,3.42,0.37,0.4,39.08
DO.1288,M,G12,CSDO-M-66,11/9/2012,6/7/2013,210,Pixi 26wks,0.0628,0.6747,18.91,39.66,32.2,0.1024,0.0191,11.52,0.4,0.4,40.31
DO.1289,M,G12,CSDO-M-66,11/9/2012,6/7/2013,210,Pixi 26wks,0.0599,0.597,31.54,45.79,31.3,0.0919,0.0172,16.62,0.4,0.3,45.56
DO.1290,M,G12,CSDO-M-66A,11/9/2012,6/7/2013,210,Pixi 26wks,0.0541,0.5699,15.63,30.85,26,0.0745,0.0141,8.03,0.36,0.3,31.61
DO.1291,M,G12,CSDO-M-67D,11/9/2012,12/6/2013,392,Pixi 52wks,0.0528,0.6363,18.92,38.63,31.3,0.0708,0.0132,10.61,0.39,0.4,39.4
DO.1292,M,G12,CSDO-M-67A,11/9/2012,12/6/2013,392,Pixi 52wks,0.0568,0.5808,24.8,42.41,31.9,0.1075,0.0201,12.4,0.4,0.4,41.4
DO.1293,M,G12,CSDO-M-67B,11/9/2012,12/6/2013,392,Pixi 52wks,0.0478,0.5016,22.28,36.09,28,0.0584,0.0109,10.5,0.41,0.4,35.8
DO.1294,M,G12,CSDO-M-67,11/9/2012,12/6/2013,392,Pixi 52wks,0.0496,0.5098,11.6,31.44,27.8,0.0709,0.0132,6.07,0.36,0.3,32.9
DO.1295,M,G12,CSDO-M-67C,11/9/2012,12/6/2013,392,Pixi 52wks,0.0546,0.5653,22.52,36.07,27.9,0.0671,0.0125,13.79,0.37,0.3,36.7
DO.1296,M,G12,CSDO-M-68A,11/9/2012,5/24/2013,196,Pixi 26wks,0.0502,0.4889,17.12,27.6,22.9,0.0763,0.0146,6.19,0.37,0.3,28.28
DO.1297,M,G12,CSDO-M-68,11/9/2012,5/24/2013,196,Pixi 26wks,0.0599,0.6719,26.86,38.13,27.9,0.095,0.018,16.03,0.38,0.3,38.89
DO.1298,M,G12,CSDO-M-68,11/9/2012,5/24/2013,196,Pixi 26wks,0.0584,0.5491,26.81,42.33,31,0.0772,0.0144,12.48,0.39,0.3,42.32
DO.1299,M,G12,CSDO-M-68B,11/9/2012,5/24/2013,196,Pixi 26wks,0.0488,0.478,27.25,34.53,25.1,0.0641,0.012,12.72,0.35,0.3,34.65
DO.1300,M,G12,CSDO-M-68,11/9/2012,5/24/2013,196,Pixi 26wks,0.065,0.7101,24.47,45.79,34.6,0.0921,0.0172,15.13,0.4,0.3,46.15
DO.1301,M,G12,CSDO-M-69B,11/9/2012,5/17/2013,189,Pixi 26wks,0.0495,0.4642,16.69,31.36,26.1,0.0594,0.011,5.01,0.38,0.4,31.52
DO.1302,M,G12,CSDO-M-69D,11/9/2012,5/17/2013,189,Pixi 26wks,0.0571,0.5365,14.44,31.65,27.1,0.0794,0.0148,4.54,0.37,0.4,32.15
DO.1303,M,G12,CSDO-M-69,11/9/2012,5/17/2013,189,Pixi 26wks,0.0548,0.5875,9.89,27.88,25.1,0.0963,0.018,4.1,0.33,0.3,28.97
DO.1304,M,G12,CSDO-M-69A,11/9/2012,5/17/2013,189,Pixi 26wks,0.0521,0.4734,27.18,34.29,25,0.0666,0.0124,13.27,0.38,0.3,34.31
DO.1305,M,G12,CSDO-M-69C,11/9/2012,5/17/2013,189,Pixi 26wks,0.0552,0.502,21.22,34.74,27.4,0.0771,0.0144,11.91,0.36,0.3,35.14
DO.1306,M,G12,CSDO-M-70,11/9/2012,5/24/2013,196,Pixi 26wks,0.0572,0.641,17.88,38.21,31.4,0.085,0.0161,10.27,0.37,0.3,38.43
DO.1307,M,G12,CSDO-M-70,11/9/2012,5/24/2013,196,Pixi 26wks,0.0602,0.5682,32.17,43.95,29.8,0.1022,0.0191,18.52,0.39,0.3,43.67
DO.1308,M,G12,CSDO-M-70,11/9/2012,5/24/2013,196,Pixi 26wks,0.0638,0.6871,18.93,40.68,33,0.1018,0.019,10.83,0.38,0.3,41.04
DO.1309,M,G12,CSDO-M-70,11/9/2012,5/24/2013,196,Pixi 26wks,0.0597,0.5677,25.42,38.56,28.8,0.085,0.02,12.7,0.5,0.4,38.67
DO.1310,M,G12,CSDO-M-70,11/9/2012,5/24/2013,196,Pixi 26wks,0.0614,0.6018,27.87,49.18,35.5,0.0944,0.022,11.3,0.5,0.5,47.71
DO.1311,M,G12,CSDO-M-71A,11/9/2012,12/6/2013,392,Pixi 52wks,0.054,0.5784,34.75,39.97,26.1,0.0868,0.0162,23.48,0.38,0.3,40.5
DO.1312,M,G12,CSDO-M-71C,11/9/2012,12/6/2013,392,Pixi 52wks,0.0581,0.6753,8.56,30.73,28.1,0.0821,0.0156,1.37,0.39,0.4,33.1
DO.1313,M,G12,CSDO-M-71D,11/9/2012,12/6/2013,392,Pixi 52wks,0.0577,0.6416,11.28,26.64,23.6,0.113,0.0216,3.31,0.3,0.3,28.1
DO.1314,M,G12,CSDO-M-71,11/9/2012,12/6/2013,392,Pixi 52wks,0.0615,0.7413,24.39,44.44,33.6,0.1011,0.0189,14.28,0.39,0.3,44.7
DO.1315,M,G12,CSDO-M-71B,11/9/2012,12/6/2013,392,Pixi 52wks,0.0577,0.6402,25.88,40.35,29.9,0.0847,0.0158,15.02,0.39,0.3,40.6
DO.1316,M,G12,CSDO-M-72B,11/9/2012,5/31/2013,203,Pixi 26wks,0.0591,0.6116,12.2,31.63,27.8,0.0846,0.0149,5.49,0.36,0.3,32.24
DO.1317,M,G12,CSDO-M-72,11/9/2012,5/31/2013,203,Pixi 26wks,0.0617,0.6144,17.55,36.1,29.8,0.102,0.0195,6.96,0.38,0.4,35.9
DO.1318,M,G12,CSDO-M-72A,11/9/2012,5/31/2013,203,Pixi 26wks,0.0589,0.6659,20.67,34.58,27.4,0.0846,0.0158,13.47,0.34,0.3,35.37
DO.1319,M,G12,CSDO-M-72,11/9/2012,5/31/2013,203,Pixi 26wks,0.0632,0.6822,15.48,37.76,31.9,0.0917,0.0171,6.7,0.4,0.4,38.54
DO.1320,M,G12,CSDO-M-72C,11/9/2012,5/31/2013,203,Pixi 26wks,0.0545,0.5989,18.36,36.29,29.6,0.074,0.0142,7.32,0.39,0.4,36.45
