Mouse.ID,Sex,Generation,penName,DOB,Exp.Date,Age.at.Exp.Date,Test.Name,Fecal.Boli,Pen.Density,Arena,Latency.to.Periphery.04.00.08.00,Latency.to.Periphery.08.00.12.00,Latency.to.Periphery.12.00.16.00,Latency.to.Periphery.16.00.20.00,Latency.to.Periphery.Start.04.00,Duration.Periphery.04.00.08.00,Duration.Periphery.08.00.12.00,Duration.Periphery.12.00.16.00,Duration.Periphery.16.00.20.00,Duration.Periphery.Start.04.00,Distance.04.00.08.00,Distance.08.00.12.00,Distance.12.00.16.00,Distance.16.00.20.00,Distance.Start.04.00,Duration.Corner.04.00.08.00,Duration.Corner.08.00.12.00,Duration.Corner.12.00.16.00,Duration.Corner.16.00.20.00,Duration.Corner.Start.04.00,Duration.Center.04.00.08.00,Duration.Center.08.00.12.00,Duration.Center.12.00.16.00,Duration.Center.16.00.20.00,Duration.Center.Start.04.00
DO.0990,M,G9,CSDO-M-30B,2/21/2012,2/18/2013,363,20 min Open Field Test,4,5,Arena 1,240,526.860193,720.387053,980.914247,18.418418,78.918921,77.610941,90.156828,100.500502,117.54421,870.0890228,820.4649297,970.5889008,610.1299475,1016.825398,84.217553,66.546546,88.541876,13.74708,38.705373,59.979982,64.077411,32.472475,100.393727,47.580916
DO.0991,M,G9,CSDO-M-31,2/20/2012,2/4/2013,350,20 min Open Field Test,5,5,Arena 4,244.110777,480,720,960,0.133466,141.795129,104.664659,164.991655,101.728395,110.643981,875.2667987,1202.466972,863.6659934,1091.574353,1282.700663,25.291962,51.918583,31.431427,32.632629,38.038037,27.827827,42.24224,18.485153,38.038041,37.170499
DO.0992,M,G9,CSDO-M-31,2/22/2012,2/4/2013,348,20 min Open Field Test,6,5,Arena 5,240,486.486486,720,1013.680347,16.483149,139.512849,127.807815,113.767106,116.049375,113.807139,1113.570083,1179.429865,844.5366635,753.0392304,1728.616433,67.867865,43.71038,88.0614,111.204535,44.177508,24.744745,31.111111,21.688355,10.21021,58.858857
DO.0993,M,G9,CSDO-M-31,2/23/2012,2/4/2013,347,20 min Open Field Test,3,5,Arena 6,240,480.08008,720.053386,960,4.270937,131.571568,138.071409,127.100435,114.541204,138.365036,1609.299074,1221.149232,1355.861852,1263.202375,1867.00107,48.314979,42.108772,33.033034,43.910575,48.715387,28.695363,17.217215,31.831831,33.166503,27.494157
DO.0994,M,G9,CSDO-M-31,2/19/2012,2/4/2013,351,20 min Open Field Test,0,5,Arena 7,240,480,720,960,12.145478,240,240,240,240,227.721055,267.0672116,272.0021895,246.9614067,320.4648247,299.158451,NA,NA,0.133466,59.459459,NA,NA,NA,NA,NA,11.144477
DO.0995,M,G9,CSDO-M-31,2/22/2012,2/4/2013,348,20 min Open Field Test,1,5,Arena 8,255.922589,506.039372,747.41408,969.035702,15.015015,61.795129,116.383049,78.211545,136.670004,61.261263,567.7961245,628.6037517,583.2723101,604.9486781,1252.115653,102.569238,30.897562,55.455459,53.920587,19.219218,36.022689,36.529864,48.902238,6.07274,85.151819
DO.0996,M,G9,CSDO-M-32,2/21/2012,2/18/2013,363,20 min Open Field Test,6,3,Arena 2,240,480,720,960.026693,11.945278,97.924586,129.155824,166.820157,123.656991,104.397727,885.4531235,1097.411098,697.7856697,857.01289,1562.10578,73.473463,60.073415,115.542212,93.853848,65.999341,22.555888,33.433434,17.150483,13.680347,38.104769
DO.0997,M,G9,CSDO-M-32A,2/20/2012,2/18/2013,364,20 min Open Field Test,3,5,Arena 1,245.912579,480,726.593259,960,34.300967,126.112777,126.673341,99.472809,47.07374,93.893895,673.6118742,761.3843242,524.1782465,512.356917,832.2648348,53.52019,83.496831,130.784115,168.635301,42.709382,18.418418,23.356688,NA,9.876543,41.77511
DO.0998,M,G9,CSDO-M-32,2/20/2012,2/18/2013,364,20 min Open Field Test,4,5,Arena 3,240,480,728.528528,963.430096,0.467133,95.121788,75.755755,100.967633,68.134798,78.238237,928.3725714,744.6669949,666.6376687,663.2925781,1335.954133,29.963301,14.014019,95.201862,149.309311,34.968308,40.573905,109.042376,25.959293,8.675341,64.397734
DO.0999,M,G9,CSDO-M-32B,2/20/2012,2/18/2013,364,20 min Open Field Test,6,5,Arena 2,240,485.685685,726.99366,960,0.333667,96.936935,118.85218,119.025688,174.401066,123.083071,1031.194162,986.0836684,1069.80211,655.4292697,1019.418537,31.831832,50.450448,49.489488,62.489156,47.047055,38.55856,29.522857,33.953955,1.267935,28.895563
DO.1000,M,G9,CSDO-M-32,2/21/2012,2/18/2013,363,20 min Open Field Test,4,3,Arena 4,248.848848,517.517517,723.390056,1001.334668,0.066733,113.780455,95.962627,90.957626,112.712716,92.225557,819.478951,754.2994065,641.1327337,638.6173989,1299.914742,74.274272,67.867865,84.351029,66.733398,48.648652,22.422421,54.067401,4.591258,12.212211,40.840842
DO.1001,M,G9,CSDO-33C,2/18/2012,2/4/2013,352,20 min Open Field Test,4,5,Arena 8,241.174507,480.613947,720,960.226893,0.8008,77.811145,78.425098,87.741072,95.095095,89.756423,1348.076896,1265.808801,996.6667545,1105.925146,1829.553042,33.473472,41.241236,21.221222,41.508167,39.199201,70.870871,84.41775,39.30597,35.502168,58.258257
DO.1002,M,G9,CSDO-M-33,2/20/2012,8/12/2013,539,20 min Open Field Test,6,3,Arena 2,254.588,482.015,720,993.46,0.066733,139.339,118.665,45.2319,68.5352,109.243,881.296,766.954,874.536,571.832,1099.54,22.6226,17.7511,11.5449,5.47214,21.7551,42.0153,38.3717,116.757,111.271,32.5259
DO.1003,M,G9,CSDO-M-33B,2/19/2012,8/12/2013,540,20 min Open Field Test,5,5,Arena 1,241.441,480.412,724.322,960,0,113.647,145.946,128.705,115.873,148.948,1664.16,1437.8,1090.49,1241.36,1802.63,54.2541,38.2381,14.2809,27.6979,29.8297,7.74105,6.00599,15.4154,15.8825,9.94325
DO.1004,M,G9,CSDO-M-33A,2/19/2012,8/12/2013,540,20 min Open Field Test,0,4,Arena 1,269.136,480,720.254,960,0.6006,187.641,124.137,191.832,235.729,73.4067,646.994,828.716,797.221,776.817,483.855,1.001,44.7114,2.86954,NA,35.1685,NA,16.7501,38.3717,NA,5.47214
DO.1006,M,G9,CSDO-M-34,2/23/2012,8/19/2013,543,20 min Open Field Test,4,1,Arena 2,248.314981,480,720.587253,992.592592,0,104.89156,92.305638,99.165833,83.750423,103.303304,1152.820257,816.549017,998.006525,948.458063,1340.157145,28.895558,33.767098,28.028029,42.976306,22.422426,40.480479,38.438438,43.683683,55.482149,54.147481
DO.1007,M,G9,CSDO-M-34,2/21/2012,8/19/2013,545,20 min Open Field Test,5,1,Arena 3,242.442442,480,720,960,0.533867,91.077745,93.65365,102.796121,77.037035,50.650656,2160.675539,2767.410944,2391.275993,1964.933209,2022.722496,51.051044,35.101765,32.7661,53.119792,119.586255,24.89156,27.761091,35.835835,19.019019,2.268935
DO.1008,M,G9,CSDO-M-34A,2/24/2012,8/19/2013,542,20 min Open Field Test,5,1,Arena 5,242.375709,483.016349,724.324324,965.231898,0.2002,86.686688,130.730732,109.50951,79.612953,76.343004,1163.583444,785.050267,1235.783922,985.712067,1371.066315,33.606942,33.500179,59.325993,78.411743,54.080747,32.499165,7.407407,9.676342,25.291957,54.721388
DO.1010,M,G9,CSDO-M-34,2/23/2012,8/19/2013,543,20 min Open Field Test,4,1,Arena 4,240,482.415749,720,981.981981,0,124.564564,124.070745,92.345686,76.009346,102.796128,1176.308739,1047.65945,915.866643,856.727601,1896.426682,239.866534,238.331665,240,240,238.798798,16.016018,13.680347,35.30197,33.566899,36.90357
DO.1011,M,G9,CSDO-M-35B,2/18/2012,8/19/2013,548,20 min Open Field Test,7,1,Arena 6,241.441441,480,720,965.498832,0.066733,95.348683,115.475474,98.752085,102.235571,112.04537,2732.347584,2655.423461,2905.204503,2594.622827,3397.47341,106.613278,103.970639,64.130798,87.68769,105.065074,21.221223,6.206205,30.070076,30.857521,15.682348
DO.1012,M,G9,CSDO-M-35,2/20/2012,2/11/2013,357,20 min Open Field Test,4,4,Arena 6,240,481.548214,720,960,12.479145,160.26693,86.966973,178.138137,139.099102,101.394727,762.1268777,324.0136668,815.5488307,573.653937,1416.20223,28.615289,207.821153,113.687029,119.212555,29.562895,26.893559,8.942275,17.951286,18.151485,39.239239
DO.1013,M,G9,CSDO-M-35,2/20/2012,2/11/2013,357,20 min Open Field Test,6,4,Arena 7,240,480.013346,722.589255,969.969969,6.206206,129.169168,98.498493,104.437771,119.71972,102.79613,1151.889532,1050.972417,1128.059847,1184.708281,1586.810068,85.952618,80.827493,77.704372,71.698365,61.461465,19.61962,47.11378,15.281946,32.165502,46.980312
DO.1014,M,G9,CSDO-M-35,2/20/2012,2/11/2013,357,20 min Open Field Test,5,4,Arena 8,241.240518,480.745972,729.393876,960,7.674318,142.208452,84.017097,127.636793,145.16853,126.39268,1835.352726,1786.382662,1328.886978,1484.314359,2135.210467,35.690352,79.306453,39.290345,29.829743,45.378574,7.74105,12.078706,10.944244,NA,23.289888
DO.1015,M,G9,CSDO-M-35A,2/19/2012,8/19/2013,547,20 min Open Field Test,4,1,Arena 7,241.708375,480,725.325325,960,0.2002,126.246236,71.75175,107.280613,118.611939,114.514517,1526.566523,2063.084308,1336.835169,1495.142219,1936.557675,90.156827,35.635634,117.223885,101.061057,90.290288,20.82082,58.725393,18.61862,28.161496,27.293959
DO.1016,M,G9,CSDO-M-36,2/22/2012,8/12/2013,537,20 min Open Field Test,5,2,Arena 1,266.466,480,723.123,960,0.467133,109.429,131.345,152.659,49.8765,144.811,679.213,613.706,415.564,407.466,876.673,38.7054,48.8489,2.60261,40.3737,32.032,24.5579,1.88188,55.709,1.66833,9.67634
DO.1017,M,G9,CSDO-M-36A,2/18/2012,8/12/2013,541,20 min Open Field Test,6,1,Arena 3,277.01,484.218,725.526,960.294,2.53587,24.024,31.6984,44.5112,51.7184,108.575,805.641,668.62,668.942,557.679,967.3,9.27594,2.86954,26.4932,9.87654,5.07174,111.939,37.8512,82.6159,44.6446,64.9583
DO.1018,M,G9,CSDO-M-36B,2/19/2012,8/12/2013,540,20 min Open Field Test,4,5,Arena 2,240.173,480,720,960,12.4791,103.158,112.54,151.378,79.7068,122.989,1477.08,1320.82,1257.72,1398.2,1750.8,37.771,30.1634,26.8029,26.5836,20.02,28.5618,17.1504,7.94125,57.524,21.3546
DO.1019,M,G9,CSDO-M-36,2/20/2012,8/12/2013,539,20 min Open Field Test,1,3,Arena 2,244.044,494.761,731.198,961.028,0.066733,71.8051,54.9883,68.7354,63.4635,115.983,901.493,1032.52,943.749,1261.44,1697.13,20.3537,34.3677,24.7581,15.0817,28.7621,35.9026,81.0944,102.356,82.6827,31.298
DO.1020,M,G9,CSDO-M-36,2/20/2012,8/12/2013,539,20 min Open Field Test,3,3,Arena 3,240,480.28,720.787,960,8.14147,89.663,133.267,160.601,126.42,126.086,866.35,830.774,947.141,964.748,1257.6,32.4992,33.8338,34.4344,24.0908,23.4234,32.3657,38.3717,23.2232,15.6823,27.2272
DO.1021,M,G10,CSDO-M-37,5/15/2012,5/27/2013,377,20 min Open Field Test,5,5,Arena 1,240,480,720,962.629295,0.4004,135.428763,98.525189,86.406406,105.505507,124.351021,1052.807565,992.6879919,932.9191009,895.5304583,1521.479541,41.307977,75.008338,42.816149,54.948286,47.580917,27.427427,21.888555,36.436434,34.034032,20.353684
DO.1022,M,G10,CSDO-M-37A,5/15/2012,5/27/2013,377,20 min Open Field Test,3,5,Arena 6,240,480,720,960,1.001001,99.993328,103.263267,140.433767,105.131798,97.057056,2858.282094,2189.250146,2956.62725,2578.029106,3384.24659,66.106108,138.071407,64.064064,78.478481,88.381711,22.155485,15.815814,27.160491,45.845847,33.366697
DO.1023,M,G10,CSDO-M-37B,5/17/2012,5/27/2013,375,20 min Open Field Test,9,2,Arena 2,240,480,NA,1102.836169,29.896563,180.006676,60.073406,NA,19.552888,90.784122,482.5612258,314.1317292,235.3798627,281.3670797,929.7267258,66.933594,179.926594,240,231.591585,62.729396,9.676343,NA,NA,NA,70.737406
DO.1024,M,G10,CSDO-M-37,5/17/2012,5/27/2013,375,20 min Open Field Test,5,3,Arena 5,241.041041,480.146813,720.253586,961.761761,1.534868,92.025364,108.375042,108.64197,82.015353,105.238575,3428.399984,2514.916061,2300.35592,2683.490407,3379.778459,68.535206,57.123794,63.129798,55.588916,73.206531,32.872875,39.839841,27.334002,59.686352,25.118453
DO.1025,M,G10,CSDO-M-37,5/13/2012,5/27/2013,379,20 min Open Field Test,5,4,Arena 3,240.573907,480.68068,720.186853,974.240907,4.204204,170.036703,149.482816,150.016686,68.802139,162.629292,777.5019372,607.5831593,890.9238346,665.2648269,903.8164684,52.145477,88.982312,57.083751,123.350022,31.791802,4.53787,8.808809,5.605604,6.27294,12.612612
DO.1026,M,G10,CSDO-M-38A,5/14/2012,5/27/2013,378,20 min Open Field Test,5,3,Arena 1,241.975308,482.949616,721.855188,960,10.01001,109.909907,106.306298,101.274602,104.664663,106.239572,1324.950693,1214.57398,1251.600609,1148.691514,1513.293211,48.034701,41.521522,53.92059,37.504171,20.820819,34.100767,30.577244,27.947949,31.564901,59.793127
DO.1027,M,G10,CSDO-M-38,5/16/2012,5/27/2013,376,20 min Open Field Test,7,3,Arena 2,240,483.883883,720.053386,960,4.738071,110.617283,92.625957,132.639304,62.222224,160.120127,1217.804671,934.0286249,761.9040434,829.6624665,1006.516637,39.039041,21.821818,12.946279,23.690357,47.914573,43.710377,81.014348,33.099767,29.963296,15.815817
DO.1028,M,G10,CSDO-M-38A,5/15/2012,5/27/2013,377,20 min Open Field Test,5,5,Arena 3,245.912579,482.749416,723.590256,960,1.868535,99.432758,80.013345,147.253916,103.329994,96.029362,945.9429893,932.0789739,978.6820735,859.4179888,1448.474458,47.18052,64.264273,49.622954,83.10978,40.974307,24.758093,36.369703,32.232228,24.024025,24.357688
DO.1029,M,G10,CSDO-M-38B,5/15/2012,5/27/2013,377,20 min Open Field Test,5,5,Arena 4,240,483.683683,722.122122,960,10.21021,113.953949,105.839173,87.260597,91.451451,92.986323,1332.382222,1221.71383,975.2711139,1394.471166,1926.189842,49.115788,113.193193,80.533868,94.561231,58.725392,46.179513,20.153489,45.111778,41.37471,40.774106
DO.1031,M,G10,CSDO-M-39,5/16/2012,10/28/2013,530,20 min Open Field Test,4,5,Arena 1,240,480,740.407,960,3.67034,60.0868,150.297,209.383,226.386,168.929,489.229,462.058,520.552,451.902,696.013,148.869,7.55422,27.6276,31.298,40.1735,7.20721,4.4044,7.14047,3.06974,13.6136
DO.1032,M,G10,CSDO-M-39,5/13/2012,10/28/2013,533,20 min Open Field Test,4,5,Arena 2,264.198,480.08,720.187,960,12.3457,95.629,69.6697,123.764,116.343,118.652,1057.76,922.718,899.793,743.751,1139.1,63.5969,46.5265,59.8465,54.8549,35.5022,32.4324,34.034,21.7551,33.1665,23.6236
DO.1033,M,G10,CSDO-M-39,5/15/2012,10/28/2013,531,20 min Open Field Test,8,5,Arena 5,255.189,487.554,722.789,964.698,8.67534,51.7184,93.36,80.4137,49.8499,50.6507,895.987,840.245,769.263,725.358,1272.45,76.3163,30.4972,60.5939,74.5412,62.289,36.3697,7.34068,9.60961,5.47214,16.2162
DO.1035,M,G10,CSDO-M-39,5/15/2012,10/28/2013,531,20 min Open Field Test,3,5,Arena 6,240,521.788,720,960.827,16.2162,46.6867,70.6173,129.249,96.1628,76.2362,701.214,636.209,607.799,684.71,1069.76,24.1575,39.7864,65.1852,29.3627,35.9693,110.364,56.3363,34.4344,11.5449,45.7791
DO.1037,M,G10,CSDO-M-40,5/13/2012,11/26/2012,197,20 min Open Field Test,5,5,Arena 8,240.035,480,732.784,960,7.60745,130.324,144.745,121.713,89.027,124.388,1490.5,1369.17,1455.5,1208.75,2449.38,216.11,233.927,221.982,182.185,223.117,32.9623,52.3879,29.8959,9.60941,34.6339
DO.1038,M,G10,CSDO-M-40,5/9/2012,11/26/2012,201,20 min Open Field Test,6,1,Arena 6,240,485.008,720,960,1.26791,117.884,66.0931,80.9776,27.2332,86.8501,1488.38,1130.72,1399.68,1272,2598.72,28.9967,15.4151,8.47496,24.7576,37.4016,47.6434,40.6431,98.363,70.0686,89.6878
DO.1039,M,G10,CSDO-M-40,5/11/2012,11/26/2012,199,20 min Open Field Test,14,5,Arena 7,242.838,480,745.13,960,0,188.982,87.5557,156.08,104.843,190.587,1507.54,776.934,1619.68,836.757,1878.41,31.9996,123.549,50.8881,57.7899,36.6009,25.0912,26.2257,29.6957,5.13836,21.3542
DO.1040,M,G10,CSDO-M-40,5/12/2012,11/26/2012,198,20 min Open Field Test,18,5,Arena 1,240,481.738,721.974,960,15.2149,98.398,73.205,77.9364,80.2436,90.1199,2339.41,2260.6,2219.75,1828.64,2400.44,54.6218,61.7271,77.8762,61.085,32.6637,35.5682,52.2512,38.1707,43.4425,54.6535
DO.1041,M,G10,CSDO-M-41,5/16/2012,11/26/2012,194,20 min Open Field Test,6,5,Arena 2,240,483.674,741.059,961.541,0.800784,61.5619,56.3218,51.1167,69.0009,100.931,1857.72,2205.89,1877.64,1898.22,1745.51,29.629,26.3591,17.6774,32.772,50.7163,98.8968,100.165,115.713,76.0997,41.5073
DO.1042,M,G10,CSDO-M-41,5/15/2012,11/26/2012,195,20 min Open Field Test,9,5,Arena 3,242.304,480,734.185,960.474,14.3474,65.3941,105.373,74.6731,47.8053,60.1923,2112.82,2278.69,1817.95,2070.79,2727.06,42.2414,17.4171,71.0028,35.5682,16.7497,57.8916,55.8164,37.6084,56.522,89.4526
DO.1043,M,G10,CSDO-M-41,5/12/2012,11/26/2012,198,20 min Open Field Test,10,5,Arena 4,241.436,480.404,721.373,960.207,0.867516,105.503,84.4827,67.9332,109.974,67.7997,1642.07,1438.7,1580.73,1480.03,1625.48,37.3032,38.4376,44.3702,58.9976,23.4897,34.0683,75.7025,78.7153,24.5574,100.53
DO.1044,M,G10,CSDO-M-41,5/15/2012,11/26/2012,195,20 min Open Field Test,5,5,Arena 5,241.837,480,721.039,960,4.00392,126.32,116.184,65.2573,86.4912,153.417,1761.71,1522.79,1612.07,1111.26,2344.51,44.5102,14.2139,59.1246,46.4455,37.2365,22.9241,53.2521,21.7546,2.40235,17.7157
DO.1045,M,G10,CSDO-M-41,5/17/2012,11/26/2012,193,20 min Open Field Test,10,5,Arena 6,253.315,497.954,726.978,960,0.467124,38.1707,18.6182,75.3339,105.643,90.6221,1971.83,1878.64,1449.93,985.038,2208.81,3.87046,2.46908,4.27085,0.66732,30.3631,105.7,145.107,68.7722,25.3582,42.7085
DO.1046,M,G10,CSDO-M-42,5/15/2012,10/28/2013,531,20 min Open Field Test,3,1,Arena 7,240,480,721.188,960,0.066733,70.5639,107.988,96.4698,83.9106,120.08,1044.19,1021.41,829.135,1096.14,1107.7,55.2419,36.4498,32.6326,55.5889,54.321,54.8549,38.1048,47.9813,33.2332,34.1675
DO.1047,M,G10,CSDO-M-42A,5/14/2012,10/28/2013,532,20 min Open Field Test,8,1,Arena 8,240,480,720,960,0,101.728,175.335,193.22,212.706,240,653.852,701.989,882.286,822.159,443.374,128.061,64.4645,49.7164,18.6853,0.333667,7.74107,1.73507,1.53487,4.93827,130.197
DO.1048,M,G10,CSDO-M-42,5/14/2012,10/28/2013,532,20 min Open Field Test,5,1,Arena 8,240,480,734.067,994.127,0,193.487,136.617,191.525,180.914,152.913,1146.99,810.759,1001.68,949.116,1650.32,20.5539,11.2112,36.6366,23.2232,46.5132,24.3577,38.5052,50.1168,79.6797,10.6106
DO.1049,M,G10,CSDO-M-42B,5/16/2012,10/28/2013,530,20 min Open Field Test,4,1,Arena 8,253.72,480,730.531,960,0,168.288,186.466,151.725,163.39,152.753,828.551,605.84,704.32,503.553,1097.26,60.1268,23.4234,32.8996,52.1188,54.6546,47.5142,38.1048,21.6617,68.7621,11.6783
DO.1051,M,G10,CSDO-M-43,5/15/2012,6/3/2013,384,20 min Open Field Test,6,5,Arena 7,240,488.221554,723.323323,960,6.139472,117.691022,168.768769,129.436104,115.408741,110.670671,775.1983588,686.0543122,726.2021198,676.2716604,1126.118122,87.687683,17.951295,65.598943,41.241249,27.02703,13.333331,29.656322,10.13013,12.345679,43.176509
DO.1053,M,G10,CSDO-M-43B,5/13/2012,6/3/2013,386,20 min Open Field Test,8,5,Arena 8,240,481.881881,720,960,1.201201,113.353348,121.735068,156.383061,101.127802,117.54421,2556.955559,2582.994494,2161.878917,2893.923995,2061.287074,76.396399,55.802469,33.633632,53.386722,89.089088,17.550884,38.838835,20.887554,45.645645,3.603604
DO.1054,M,G10,CSDO-M-43,5/15/2012,6/3/2013,384,20 min Open Field Test,7,5,Arena 6,240,480,720,960,22.555889,178.138137,128.688684,101.728395,139.632963,49.676347,1044.014298,737.6630572,898.6699357,840.5028235,1073.060994,85.885891,77.811145,69.336,90.957621,39.039031,10.944279,8.675342,16.483151,30.030031,58.52519
DO.1055,M,G10,CSDO-M-43A,5/13/2012,6/3/2013,386,20 min Open Field Test,7,5,Arena 1,240,480.613947,720,960,1.267934,106.47982,117.997998,106.533193,70.163502,124.88488,939.7558723,818.9857038,550.350418,673.5603815,1391.757923,47.033701,21.434764,24.82482,4.337671,46.246242,13.480147,12.812813,27.227227,115.982652,12.879544
DO.1056,M,G10,CSDO-M-44A,5/12/2012,10/28/2013,534,20 min Open Field Test,3,1,Arena 6,267,481.815,734.868,974.174,20.5539,98.5652,134.468,178.512,182.049,124.858,1083.92,681.191,832.621,713.033,1106.49,56.7234,47.0471,79.6129,33.4334,30.6974,39.96,16.0961,24.6647,26.0527,52.5859
DO.1057,M,G10,CSDO-M-44,5/12/2012,10/28/2013,534,20 min Open Field Test,0,1,Arena 7,240.035,480,720,973.019,0,118.713,114.277,111.014,97.5622,122.653,2662.47,2887.23,3058.09,2936.8,2656.21,58.8926,74.1393,66.7987,40.5063,34.8658,22.3552,20.42,26.9532,71.9688,39.4386
DO.1058,M,G10,CSDO-M-44,5/16/2012,10/28/2013,530,20 min Open Field Test,5,1,Arena 8,240,480,720,966.833,0,192.686,177.538,178.899,214.414,199.76,941.612,992.129,888.359,877.417,1130.81,31.4982,71.4848,44.004,26.7868,12.8796,43.697,21.1011,50.317,88.4218,50.7841
DO.1059,M,G10,CSDO-M-44,5/14/2012,10/28/2013,532,20 min Open Field Test,5,1,Arena 1,240,480,720,980.047,0.4004,117.811,102.996,107.628,79.6129,229.122,532.014,704.008,943.667,678.376,362.722,30.03,19.4862,35.6356,36.1028,0.800799,NA,18.5519,26.8936,32.3657,0.333667
DO.1060,M,G10,CSDO-M-44,5/15/2012,10/28/2013,531,20 min Open Field Test,5,1,Arena 2,244.845,480,720.053,960,0.333667,111.365,109.923,111.418,124.218,97.7644,987.881,926.418,785.383,838.344,980.282,15.6823,34.1808,27.5476,30.3637,18.6186,36.0761,25.6256,19.1525,29.4962,46.8068
DO.1066,M,G10,CSDO-M-46,5/15/2012,6/3/2013,384,20 min Open Field Test,5,5,Arena 2,240,480.347013,723.990657,962.829496,0.066733,144.317649,79.61295,121.388051,172.772769,94.788123,601.4466269,828.4439755,768.6952179,489.1482304,952.4352909,34.701373,26.03937,63.650323,116.583247,9.07574,0.800801,74.207541,10.877544,15.682349,30.830832
DO.1067,M,G10,CSDO-M-46,5/16/2012,6/3/2013,383,20 min Open Field Test,9,5,Arena 3,241.574908,480,720,960,3.403403,61.781786,68.028024,115.342006,157.584244,123.123119,1101.075786,1080.611957,922.4281904,1106.422731,1218.70598,13.146482,20.153481,25.358697,31.297959,16.616616,45.885887,81.281282,38.905574,16.016016,16.976978
DO.1068,M,G10,CSDO-M-46,5/16/2012,6/3/2013,383,20 min Open Field Test,10,5,Arena 4,250.784117,480,727.460794,966.099432,7.207207,98.95229,61.541542,142.142143,163.430099,86.553217,1062.212788,976.8070076,1015.254871,786.0652578,1637.125874,240,240,240,239.933266,239.1992,23.757093,72.005341,13.346679,17.617618,51.918585
DO.1069,M,G10,CSDO-M-46A,5/17/2012,6/3/2013,382,20 min Open Field Test,6,5,Arena 6,240,481.815148,750.617283,961.428094,5.605605,77.851182,97.831163,98.965634,67.600937,116.27627,1587.665142,901.4469302,979.301005,825.6223709,1492.658796,44.351013,93.173178,54.441109,114.981649,62.956292,38.438436,17.217218,29.002336,21.715048,27.694362
DO.1070,M,G10,CSDO-M-46,5/12/2012,6/3/2013,387,20 min Open Field Test,4,5,Arena 5,240,480,728.128128,987.45412,201.668335,76.569906,101.314652,48.648647,64.79813,21.181183,1078.543882,1115.553186,927.8759927,879.8497029,749.7208899,49.582911,44.644639,30.630636,47.047051,5.138471,38.905572,15.548883,34.034034,30.296964,202.2022
DO.1071,M,G10,CSDO-M-47,5/18/2012,10/28/2013,528,20 min Open Field Test,4,5,Arena 5,240,480,735.053,964.077,0,74.7048,37.1063,78.944,85.5504,57.6214,2940.96,1910.71,2565.22,2148.86,3943.07,47.5132,36.9695,45.1108,20.9538,30.2296,52.1844,80.4121,40.6398,76.3666,81.6132
DO.1074,M,G10,CSDO-M-47,5/15/2012,10/28/2013,531,20 min Open Field Test,2,5,Arena 6,240.369,480,727.646,960,0.066732,183.977,174.641,191.448,153.757,112.911,732.131,529.331,416.832,534.136,2544.51,29.0634,24.5574,47.7801,100.365,71.5684,NA,NA,NA,NA,6.27281
DO.1075,M,G10,CSDO-M-47,5/15/2012,10/28/2013,531,20 min Open Field Test,13,5,Arena 7,240,487.821,721.321,960.961,17.5509,83.4568,96.363,158.025,89.356,55.8825,1072.82,942.816,910.962,943.836,1411.42,44.5512,85.0183,84.658,65.7591,28.5886,53.8405,37.9179,17.8846,48.6486,74.5412
DO.1082,F,G11,CSDO-F-49,8/23/2012,2/24/2014,550,20 min Open Field Test,6,NA,Arena 1,240,480,720,960,20.0196,76.8403,79.9767,133.229,132.695,130.493,743.464,709.623,1086.36,767.922,634.505,122.155,151.615,34.961,22.9624,70.0336,10.4769,5.73895,20.5535,14.0805,16.2826
DO.1083,F,G11,CSDO-F-49,8/22/2012,2/24/2014,551,20 min Open Field Test,5,NA,Arena 2,246.775,480,720,960.874,17.3503,91.0859,113.343,72.9764,93.5583,109.507,1482.33,1460.54,1496.76,1422.67,1523.06,44.3451,35.3012,41.8344,70.7676,45.6764,24.157,18.418,31.8979,14.1472,28.2944
DO.1084,F,G11,CSDO-F-49,8/21/2012,2/24/2014,552,20 min Open Field Test,8,NA,Arena 3,240.035,480.07,720.973,960,1.53484,143.874,109.24,167.291,102.599,97.8291,1268.78,1510.1,950.122,2083.89,1433.27,22.6889,39.7723,61.8606,29.3205,26.0922,21.9548,18.685,12.6791,44.1099,20.5535
DO.1085,F,G11,CSDO-F-49,8/23/2012,2/24/2014,550,20 min Open Field Test,5,NA,Arena 4,240,487.677,720,960,12.3454,67.4343,75.6358,117.814,89.3859,101.331,1258.17,1353.26,1299.74,1314.84,1979.91,54.6502,61.9306,60.3257,40.2394,41.4406,20.3533,21.8214,13.6801,26.2924,34.1668
DO.1087,F,G11,CSDO-F-50,8/20/2012,8/26/2013,371,20 min Open Field Test,3,5,Arena 1,266.8,485.419,735.402,961.361,0.4004,51.9186,18.6186,88.355,44.3777,65.1318,568.721,374.367,607.716,455.421,580.38,152.152,205.806,149.016,161.762,130.998,0.066733,NA,1.53487,NA,11.3447
DO.1088,F,G11,CSDO-F-50,8/22/2012,8/26/2013,369,20 min Open Field Test,5,5,Arena 2,240,501.502,725.125,965.232,1.73507,68.642,96.6967,57.7911,68.335,101.662,647.241,592.827,584.397,709.896,961.044,19.3527,26.0928,15.3487,44.3777,91.2246,118.972,65.9593,60.8208,63.8238,18.3517
