Mouse.ID,Sex,Generation,penName,DOB,Exp.Date,Age.at.Exp.Date,Test.Name,BW,Glucose,IGF.1,IGF.1.control,Tube.A..plasma.vl.,Tube.B..plasma.vl.,Tube.C..plasma.vl.,Plasma.Box.ID
DO.0281,M,G7,LGDO-M-09,6/30/2011,2/21/2012,236,Bld-7 33wks,41.8,154,379.31,384.94,65,15,80,JDO-B-022112-01
DO.0281,M,G7,LGDO-M-09,6/30/2011,6/24/2012,360,Bld-7 59wks,41.61,150,704.492,377.734,65,15,130,
DO.0281,M,G7,LGDO-M-09,6/30/2011,2/12/2013,593,Bld-7 85wks,39.19,164,723.896,254.28,65,15,130,
DO.0282,M,G7,LGDO-M-09D,6/30/2011,2/21/2012,236,Bld-7 33wks,46.17,149,668.44,384.94,65,15,110,JDO-B-022112-01
DO.0282,M,G7,LGDO-M-09D,6/30/2011,6/24/2012,360,Bld-7 59wks,48.16,152,1039.824,377.734,65,15,110,
DO.0282,M,G7,LGDO-M-09D,6/30/2011,2/12/2013,593,Bld-7 85wks,41.45,114,466.771,254.28,65,15,100,
DO.0283,M,G7,LGDO-M-09A,6/29/2011,6/24/2012,361,Bld-7 59wks,34.35,67,666.146,377.734,65,15,90,
DO.0283,M,G7,LGDO-M-09A,6/29/2011,2/12/2013,594,Bld-7 85wks,31.03,70,461.326,254.28,65,15,85,
DO.0283,M,G7,LGDO-M-09A,6/29/2011,2/14/2012,230,Bld-7 33wks,39.48,136,546.96,394.11,35,15,130,JDO-B-021412-01
DO.0284,M,G7,LGDO-M-09C,6/30/2011,2/21/2012,236,Bld-7 33wks,33.67,139,479.97,384.94,65,15,65,JDO-B-022112-01
DO.0284,M,G7,LGDO-M-09C,6/30/2011,6/24/2012,360,Bld-7 59wks,33.73,116,522.687,377.734,65,15,80,
DO.0284,M,G7,LGDO-M-09C,6/30/2011,2/12/2013,593,Bld-7 85wks,39.43,65,299.383,254.28,65,15,140,
DO.0285,M,G7,LGDO-M-09B,6/29/2011,6/24/2012,361,Bld-7 59wks,39.88,145,952.711,377.734,65,15,120,
DO.0285,M,G7,LGDO-M-09B,6/29/2011,2/12/2013,594,Bld-7 85wks,40.04,132,717.525,274.549,65,15,90,
DO.0285,M,G7,LGDO-M-09B,6/29/2011,2/14/2012,230,Bld-7 33wks,35.72,155,496.44,394.11,35,15,150,JDO-B-021412-01
DO.0286,M,G7,LGDO-M-10A,6/30/2011,2/21/2012,236,Bld-7 33wks,42.34,115,436.34,384.94,65,15,75,JDO-B-022112-01
DO.0286,M,G7,LGDO-M-10A,6/30/2011,6/24/2012,360,Bld-7 59wks,47.88,115,728.678,377.734,65,15,80,
DO.0286,M,G7,LGDO-M-10A,6/30/2011,2/12/2013,593,Bld-7 85wks,52.43,119,647.663,274.549,65,15,65,
DO.0287,M,G7,LGDO-M-10,6/27/2011,6/24/2012,363,Bld-7 59wks,45.38,92,749.89,377.734,65,15,100,
DO.0287,M,G7,LGDO-M-10,6/27/2011,2/12/2013,596,Bld-7 85wks,30.01,69,504.454,274.549,65,15,70,
DO.0287,M,G7,LGDO-M-10,6/27/2011,2/14/2012,232,Bld-7 33wks,46.78,114,455.64,394.11,35,15,80,JDO-B-021412-01
DO.0288,M,G7,LGDO-M-10,6/29/2011,6/24/2012,361,Bld-7 59wks,31.22,103,657.963,377.734,65,15,80,
DO.0288,M,G7,LGDO-M-10,6/29/2011,2/12/2013,594,Bld-7 85wks,29.45,92,506.569,274.549,65,15,70,
DO.0288,M,G7,LGDO-M-10,6/29/2011,2/14/2012,230,Bld-7 33wks,40.08,135,468.18,394.11,35,15,90,JDO-B-021412-01
DO.0289,M,G7,LGDO-M-10C,6/30/2011,2/21/2012,236,Bld-7 33wks,44.11,144,464.91,384.94,65,15,100,JDO-B-022112-01
DO.0290,M,G7,LGDO-M-10B,6/30/2011,2/21/2012,236,Bld-7 33wks,27.84,91,368.82,384.94,65,15,120,JDO-B-022112-01
DO.0290,M,G7,LGDO-M-10B,6/30/2011,6/24/2012,360,Bld-7 59wks,28.27,95,650.35,377.734,65,15,75,
DO.0291,M,G7,LGDO-M-11,6/29/2011,8/21/2012,419,Bld-7 59wks,43.55,185,540.883,296.843,65,15,130,
DO.0291,M,G7,LGDO-M-11,6/29/2011,2/14/2012,230,Bld-7 33wks,40.34,176,410.01,394.11,35,15,120,JDO-B-021412-01
DO.0292,M,G7,LGDO-M-11,6/28/2011,8/21/2012,420,Bld-7 59wks,43.55,139,662.092,296.843,65,15,90,
DO.0292,M,G7,LGDO-M-11,6/28/2011,2/19/2013,602,Bld-7 85wks,44.54,128,893.983,274.549,65,15,60,
DO.0292,M,G7,LGDO-M-11,6/28/2011,2/14/2012,231,Bld-7 33wks,47.04,158,539.95,394.11,35,15,130,JDO-B-021412-01
DO.0293,M,G7,LGDO-M-11,6/25/2011,8/21/2012,423,Bld-7 59wks,36.26,96,452.408,296.843,65,15,100,
DO.0293,M,G7,LGDO-M-11,6/25/2011,2/19/2013,605,Bld-7 85wks,27.36,73,345.294,274.549,65,15,115,
DO.0293,M,G7,LGDO-M-11,6/25/2011,2/14/2012,234,Bld-7 33wks,40.49,148,426.15,394.11,35,15,140,JDO-B-021412-01
DO.0294,M,G7,LGDO-M-11,6/25/2011,8/21/2012,423,Bld-7 59wks,37.25,168,651.065,296.843,65,15,100,
DO.0294,M,G7,LGDO-M-11,6/25/2011,2/19/2013,605,Bld-7 85wks,37.56,159,686.957,274.549,65,15,75,
DO.0294,M,G7,LGDO-M-11,6/25/2011,2/14/2012,234,Bld-7 33wks,33.58,123,433.27,394.11,35,15,110,JDO-B-021412-01
DO.0295,M,G7,LGDO-M-11,6/27/2011,8/21/2012,421,Bld-7 59wks,36.03,160,708.053,296.843,65,15,100,
DO.0295,M,G7,LGDO-M-11,6/27/2011,2/19/2013,603,Bld-7 85wks,36.99,167,594.224,274.549,65,15,70,
DO.0295,M,G7,LGDO-M-11,6/27/2011,2/14/2012,232,Bld-7 33wks,30.75,154,449.59,394.11,35,15,130,JDO-B-021412-01
DO.0296,M,G7,LGDO-M-12,6/30/2011,2/21/2012,236,Bld-7 33wks,36.41,161,541.34,384.94,65,15,100,JDO-B-022112-01
DO.0296,M,G7,LGDO-M-12,6/30/2011,8/21/2012,418,Bld-7 59wks,42.51,169,829.79,296.843,65,15,100,
DO.0296,M,G7,LGDO-M-12,6/30/2011,2/19/2013,600,Bld-7 85wks,39.87,93,436.834,274.549,65,15,45,
DO.0297,M,G7,LGDO-M-12A,6/25/2011,8/21/2012,423,Bld-7 59wks,41.06,103,690.333,296.843,65,15,130,
DO.0297,M,G7,LGDO-M-12A,6/25/2011,2/19/2013,605,Bld-7 85wks,40.73,114,701.841,274.549,65,15,90,
DO.0297,M,G7,LGDO-M-12A,6/25/2011,2/14/2012,234,Bld-7 33wks,38.79,161,572.95,394.11,35,15,130,JDO-B-021412-01
DO.0299,M,G7,LGDO-M-12,6/29/2011,8/21/2012,419,Bld-7 59wks,36.48,162,905.853,296.843,65,15,90,
DO.0299,M,G7,LGDO-M-12,6/29/2011,2/19/2013,601,Bld-7 85wks,34.41,124,537.587,274.549,65,15,80,
DO.0299,M,G7,LGDO-M-12,6/29/2011,2/14/2012,230,Bld-7 33wks,33.64,143,673.25,394.11,35,15,80,JDO-B-021412-01
DO.0300,M,G7,LGDO-M-12,7/1/2011,2/21/2012,235,Bld-7 33wks,34.02,144,441.71,384.94,65,15,110,JDO-B-022112-01
DO.0300,M,G7,LGDO-M-12,7/1/2011,8/21/2012,417,Bld-7 59wks,36.05,158,667.31,296.843,65,15,100,
DO.0300,M,G7,LGDO-M-12,7/1/2011,2/19/2013,599,Bld-7 85wks,38.33,94,473.300,274.549,65,15,140,
DO.0301,M,G8,LGDO-M-13,10/24/2011,6/13/2012,233,Bld-7 33wks,44.76,115,463.367,250.096,65,15,70,
DO.0301,M,G8,LGDO-M-13,10/24/2011,12/4/2012,407,Bld-7 59wks,45.54,103,351.936,288.449,65,15,80,
DO.0301,M,G8,LGDO-M-13,10/24/2011,6/3/2013,588,Bld-7 85wks,44.05,94,287.413,252.226,65,15,75,
DO.0302,M,G8,LGDO-M-13,10/24/2011,6/13/2012,233,Bld-7 33wks,30.12,134,420.041,250.096,65,15,90,
DO.0302,M,G8,LGDO-M-13,10/24/2011,12/4/2012,407,Bld-7 59wks,29.49,154,460.971,288.449,65,15,70,
DO.0302,M,G8,LGDO-M-13,10/24/2011,6/3/2013,588,Bld-7 85wks,32.48,121,372.672,252.226,65,15,75,
DO.0303,M,G8,LGDO-M-13,10/22/2011,6/13/2012,235,Bld-7 33wks,40.47,142,571.289,250.096,65,15,120,
DO.0303,M,G8,LGDO-M-13,10/22/2011,12/4/2012,409,Bld-7 59wks,44.46,157,454.796,288.449,65,15,60,
DO.0303,M,G8,LGDO-M-13,10/22/2011,6/3/2013,590,Bld-7 85wks,46.85,127,473.582,252.226,65,15,60,
DO.0304,M,G8,LGDO-M-13,10/26/2011,6/13/2012,231,Bld-7 33wks,39.23,168,715.271,250.096,65,15,80,
DO.0304,M,G8,LGDO-M-13,10/26/2011,12/4/2012,405,Bld-7 59wks,45.69,185,524.09,288.449,65,15,40,
DO.0304,M,G8,LGDO-M-13,10/26/2011,6/3/2013,586,Bld-7 85wks,49.98,132,589.654,252.226,65,15,65,
DO.0305,M,G8,LGDO-M-13,10/22/2011,6/13/2012,235,Bld-7 33wks,31.7,134,466.904,250.096,65,15,80,
DO.0305,M,G8,LGDO-M-13,10/22/2011,12/4/2012,409,Bld-7 59wks,32.95,152,435.3,288.449,65,15,85,
DO.0305,M,G8,LGDO-M-13,10/22/2011,6/3/2013,590,Bld-7 85wks,30.78,105,730.576,252.226,65,15,95,
DO.0306,M,G8,LGDO-M-14,10/25/2011,6/13/2012,232,Bld-7 33wks,37.27,178,574.311,250.096,65,15,130,
DO.0306,M,G8,LGDO-M-14,10/25/2011,12/4/2012,406,Bld-7 59wks,33.29,147,409.755,288.449,65,15,35,
DO.0306,M,G8,LGDO-M-14,10/25/2011,6/3/2013,587,Bld-7 85wks,33.24,163,544.634,252.226,65,15,100,
DO.0307,M,G8,LGDO-M-14A,10/27/2011,6/13/2012,230,Bld-7 33wks,35.99,130,583.783,250.096,65,15,65,
DO.0307,M,G8,LGDO-M-14A,10/27/2011,12/11/2012,411,Bld-7 59wks,41.65,132,593.774,269.338,65,15,50,
DO.0307,M,G8,LGDO-M-14A,10/27/2011,6/3/2013,585,Bld-7 85wks,40.9,103,444.540,252.226,65,15,50,
DO.0308,M,G8,LGDO-M-14B,10/24/2011,6/13/2012,233,Bld-7 33wks,33.01,130,646.891,250.096,65,15,65,
DO.0308,M,G8,LGDO-M-14B,10/24/2011,12/4/2012,407,Bld-7 59wks,33.6,117,500.336,288.449,65,15,65,
DO.0308,M,G8,LGDO-M-14B,10/24/2011,6/3/2013,588,Bld-7 85wks,36.29,122,719.235,280.275,65,15,40,
DO.0309,M,G8,LGDO-M-14D,10/27/2011,6/13/2012,230,Bld-7 33wks,30.31,111,400.389,250.096,65,15,110,
DO.0309,M,G8,LGDO-M-14D,10/27/2011,12/4/2012,404,Bld-7 59wks,29.45,118,442.271,288.449,65,15,65,
DO.0309,M,G8,LGDO-M-14D,10/27/2011,6/3/2013,585,Bld-7 85wks,29.25,135,492.816,280.275,65,15,40,
DO.0310,M,G8,LGDO-M-14,10/25/2011,6/13/2012,232,Bld-7 33wks,43.77,174,1133.621,250.096,65,15,90,
DO.0311,M,G8,LGDO-M-15,10/24/2011,6/13/2012,233,Bld-7 33wks,45.54,235,903.141,250.096,65,15,100,
DO.0311,M,G8,LGDO-M-15,10/24/2011,12/4/2012,407,Bld-7 59wks,45.8,143,562.702,288.449,65,15,85,
DO.0311,M,G8,LGDO-M-15,10/24/2011,6/3/2013,588,Bld-7 85wks,36.52,106,673.761,280.275,65,15,65,
DO.0312,M,G8,LGDO-M-15,10/22/2011,6/13/2012,235,Bld-7 33wks,42.36,181,845.207,250.096,65,15,100,
DO.0312,M,G8,LGDO-M-15,10/22/2011,12/4/2012,409,Bld-7 59wks,40.19,144,567.992,288.449,65,15,75,
DO.0312,M,G8,LGDO-M-15,10/22/2011,6/3/2013,590,Bld-7 85wks,42.51,139,851.465,280.275,65,15,60,
DO.0313,M,G8,LGDO-M-15,10/22/2011,6/13/2012,235,Bld-7 33wks,41.45,136,404.133,250.096,65,15,120,
DO.0313,M,G8,LGDO-M-15,10/22/2011,12/4/2012,409,Bld-7 59wks,43.03,126,284.988,288.449,65,15,85,
DO.0313,M,G8,LGDO-M-15,10/22/2011,6/3/2013,590,Bld-7 85wks,34.15,146,471.427,280.275,65,15,140,
DO.0314,M,G8,LGDO-M-15,10/26/2011,6/13/2012,231,Bld-7 33wks,46.67,212,403.798,250.096,65,15,80,
DO.0314,M,G8,LGDO-M-15,10/26/2011,12/4/2012,405,Bld-7 59wks,45.52,65,354.201,288.449,65,15,10,
DO.0315,M,G8,LGDO-M-15,10/22/2011,6/13/2012,235,Bld-7 33wks,33.33,127,566.091,250.096,65,15,120,
DO.0315,M,G8,LGDO-M-15,10/22/2011,12/4/2012,409,Bld-7 59wks,34.74,164,459.45,288.449,65,15,75,
DO.0315,M,G8,LGDO-M-15,10/22/2011,6/3/2013,590,Bld-7 85wks,39.52,145,,NA,65,15,95,
DO.0316,M,G8,LGDO-M-16,10/25/2011,6/13/2012,232,Bld-7 33wks,49.79,176,728.484,250.096,65,15,130,
DO.0316,M,G8,LGDO-M-16,10/25/2011,12/4/2012,406,Bld-7 59wks,52.29,221,478.292,288.449,65,15,90,
DO.0316,M,G8,LGDO-M-16,10/25/2011,6/11/2013,595,Bld-7 85wks,45.43,143,590.013,280.275,65,15,85,
DO.0317,M,G8,LGDO-M-16,10/27/2011,6/13/2012,230,Bld-7 33wks,48.96,210,763.141,250.096,65,15,110,
DO.0317,M,G8,LGDO-M-16,10/27/2011,12/4/2012,404,Bld-7 59wks,55.85,180,530.185,288.449,65,15,70,
DO.0317,M,G8,LGDO-M-16,10/27/2011,6/11/2013,593,Bld-7 85wks,60.08,145,626.834,280.275,65,15,90,
DO.0318,M,G8,LGDO-M-16,10/24/2011,6/13/2012,233,Bld-7 33wks,36.69,166,696.960,250.096,65,15,130,
DO.0318,M,G8,LGDO-M-16,10/24/2011,12/4/2012,407,Bld-7 59wks,30.24,165,458.487,288.449,65,15,65,
DO.0318,M,G8,LGDO-M-16,10/24/2011,6/11/2013,596,Bld-7 85wks,29.67,123,586.137,280.275,65,15,60,
DO.0319,M,G8,LGDO-M-16,10/27/2011,6/13/2012,230,Bld-7 33wks,39.32,118,700.724,250.096,65,15,130,
DO.0319,M,G8,LGDO-M-16,10/27/2011,12/4/2012,404,Bld-7 59wks,41.04,110,494.779,288.449,65,15,65,
DO.0319,M,G8,LGDO-M-16,10/27/2011,6/11/2013,593,Bld-7 85wks,44.18,128,537.356,280.275,65,15,75,
DO.0320,M,G8,LGDO-M-16,10/27/2011,6/13/2012,230,Bld-7 33wks,46.92,167,690.765,250.096,65,15,100,
DO.0320,M,G8,LGDO-M-16,10/27/2011,12/4/2012,404,Bld-7 59wks,39.54,163,546.856,288.449,65,15,80,
DO.0320,M,G8,LGDO-M-16,10/27/2011,6/11/2013,593,Bld-7 85wks,38.14,119,848.939,280.275,65,15,100,
DO.0321,M,G8,LGDO-M-17,10/23/2011,6/12/2012,233,Bld-7 33wks,48,139,773.348,272.991,65,15,80,
DO.0321,M,G8,LGDO-M-17,10/23/2011,12/11/2012,415,Bld-7 59wks,51.88,124,686.2,269.338,65,15,65,
DO.0321,M,G8,LGDO-M-17,10/23/2011,6/11/2013,597,Bld-7 85wks,52.15,117,753.659,280.275,65,15,90,
DO.0322,M,G8,LGDO-M-17,10/24/2011,6/12/2012,232,Bld-7 33wks,51.64,187,620.863,272.991,65,15,120,
DO.0322,M,G8,LGDO-M-17,10/24/2011,12/11/2012,414,Bld-7 59wks,56.06,165,532.298,269.338,65,15,85,
DO.0322,M,G8,LGDO-M-17,10/24/2011,6/11/2013,596,Bld-7 85wks,46.9,166,451.788,280.275,65,15,85,
DO.0323,M,G8,LGDO-M-17,10/24/2011,6/12/2012,232,Bld-7 33wks,33.49,168,715.854,272.991,65,15,120,
DO.0323,M,G8,LGDO-M-17,10/24/2011,12/11/2012,414,Bld-7 59wks,30.78,130,556.153,269.338,65,15,75,
DO.0323,M,G8,LGDO-M-17,10/24/2011,6/11/2013,596,Bld-7 85wks,31.04,85,507.682,280.275,65,15,85,
DO.0324,M,G8,LGDO-M-17,10/22/2011,6/12/2012,234,Bld-7 33wks,34.78,146,562.152,272.991,65,15,150,
DO.0324,M,G8,LGDO-M-17,10/22/2011,12/11/2012,416,Bld-7 59wks,41.96,135,460.466,269.338,65,15,85,
DO.0324,M,G8,LGDO-M-17,10/22/2011,6/11/2013,598,Bld-7 85wks,35.69,90,472.351,280.275,65,15,70,
DO.0325,M,G8,LGDO-M-17,10/22/2011,6/12/2012,234,Bld-7 33wks,40.84,116,630.117,272.991,65,15,100,
DO.0325,M,G8,LGDO-M-17,10/22/2011,12/11/2012,416,Bld-7 59wks,46.5,113,503.772,269.338,65,15,70,
DO.0326,M,G8,LGDO-M-18,10/22/2011,6/12/2012,234,Bld-7 33wks,44.88,174,925.697,272.991,65,15,110,
DO.0326,M,G8,LGDO-M-18,10/22/2011,12/11/2012,416,Bld-7 59wks,53.13,193,673.513,269.338,65,15,95,
DO.0327,M,G8,LGDO-M-18A,10/23/2011,6/12/2012,233,Bld-7 33wks,38.76,134,572.335,272.991,65,15,110,
DO.0327,M,G8,LGDO-M-18A,10/23/2011,12/11/2012,415,Bld-7 59wks,44.75,148,480.255,269.338,65,15,85,
DO.0327,M,G8,LGDO-M-18A,10/23/2011,6/11/2013,597,Bld-7 85wks,35.47,102,478.143,280.275,65,15,60,
DO.0328,M,G8,LGDO-M-18,10/26/2011,6/12/2012,230,Bld-7 33wks,44.26,119,193.216,272.991,65,15,90,
DO.0328,M,G8,LGDO-M-18,10/26/2011,12/11/2012,412,Bld-7 59wks,41.19,142,631.196,269.338,65,15,65,
DO.0328,M,G8,LGDO-M-18,10/26/2011,6/11/2013,594,Bld-7 85wks,27.96,91,355.074,280.275,65,15,60,
DO.0329,M,G8,LGDO-M-18,10/22/2011,6/12/2012,234,Bld-7 33wks,36.94,191,630.554,272.991,65,15,120,
DO.0329,M,G8,LGDO-M-18,10/22/2011,12/11/2012,416,Bld-7 59wks,41.44,186,593.043,269.338,65,15,100,
DO.0329,M,G8,LGDO-M-18,10/22/2011,6/11/2013,598,Bld-7 85wks,44.02,155,707.251,280.275,65,15,180,
DO.0330,M,G8,LGDO-M-18,10/25/2011,6/12/2012,231,Bld-7 33wks,48.73,151,775.423,272.991,65,15,120,
DO.0330,M,G8,LGDO-M-18,10/25/2011,12/11/2012,413,Bld-7 59wks,41.64,98,482.756,269.338,65,15,65,
DO.0331,M,G8,LGDO-M-19,10/24/2011,6/19/2012,239,Bld-7 33wks,40.47,135,464.798,281.414,65,15,85,
DO.0331,M,G8,LGDO-M-19,10/24/2011,12/11/2012,414,Bld-7 59wks,41.36,135,412.737,269.338,65,15,60,
DO.0331,M,G8,LGDO-M-19,10/24/2011,6/11/2013,596,Bld-7 85wks,37.19,100,492.963,280.275,65,15,70,
DO.0332,M,G8,LGDO-M-19,10/22/2011,6/19/2012,241,Bld-7 33wks,38.67,130,644.550,281.414,65,15,130,
DO.0332,M,G8,LGDO-M-19,10/22/2011,12/11/2012,416,Bld-7 59wks,36.02,163,766.933,269.338,65,15,100,
DO.0333,M,G8,LGDO-M-19A,10/22/2011,6/19/2012,241,Bld-7 33wks,31.6,154,596.291,281.414,65,15,110,
DO.0333,M,G8,LGDO-M-19A,10/22/2011,12/11/2012,416,Bld-7 59wks,31.85,237,602.06,269.338,65,15,140,
DO.0333,M,G8,LGDO-M-19A,10/22/2011,6/11/2013,598,Bld-7 85wks,30.51,130,801.940,280.275,65,15,80,
DO.0334,M,G8,LGDO-M-19,10/27/2011,6/19/2012,236,Bld-7 33wks,35.03,114,461.879,281.414,65,15,100,
DO.0335,M,G8,LGDO-M-19,10/22/2011,6/19/2012,241,Bld-7 33wks,50.45,130,794.513,281.414,65,15,90,
DO.0335,M,G8,LGDO-M-19,10/22/2011,12/11/2012,416,Bld-7 59wks,57.48,108,726.437,269.338,65,15,70,
DO.0336,M,G8,LGDO-M-20,10/25/2011,6/19/2012,238,Bld-7 33wks,42.33,132,626.996,281.414,65,15,110,
DO.0336,M,G8,LGDO-M-20,10/25/2011,12/11/2012,413,Bld-7 59wks,46.98,186,626.831,269.338,65,15,70,
DO.0336,M,G8,LGDO-M-20,10/25/2011,6/11/2013,595,Bld-7 85wks,45.18,123,739.745,280.275,65,15,60,
DO.0337,M,G8,LGDO-M-20A,10/27/2011,6/19/2012,236,Bld-7 33wks,41.97,153,530.117,281.414,65,15,70,
DO.0337,M,G8,LGDO-M-20A,10/27/2011,12/11/2012,411,Bld-7 59wks,34.52,102,335.612,269.338,65,15,65,
DO.0337,M,G8,LGDO-M-20A,10/27/2011,6/11/2013,593,Bld-7 85wks,27.55,58,305.658,280.275,65,15,25,
DO.0338,M,G8,LGDO-M-20,10/23/2011,6/19/2012,240,Bld-7 33wks,48.98,116,728.037,281.414,65,15,80,
DO.0338,M,G8,LGDO-M-20,10/23/2011,12/11/2012,415,Bld-7 59wks,50.34,191,774.929,269.338,65,15,75,
DO.0338,M,G8,LGDO-M-20,10/23/2011,6/11/2013,597,Bld-7 85wks,47.07,120,698.232,280.275,65,15,45,
DO.0339,M,G8,LGDO-M-20,10/26/2011,6/19/2012,237,Bld-7 33wks,27.35,133,554.309,281.414,65,15,85,
DO.0339,M,G8,LGDO-M-20,10/26/2011,12/11/2012,412,Bld-7 59wks,26.99,170,408.895,269.338,65,15,30,
DO.0339,M,G8,LGDO-M-20,10/26/2011,6/11/2013,594,Bld-7 85wks,24.38,131,454.035,251.12,65,15,75,
DO.0340,M,G8,LGDO-M-20B,10/23/2011,6/19/2012,240,Bld-7 33wks,45.22,91,739.937,281.414,65,15,75,
DO.0340,M,G8,LGDO-M-20B,10/23/2011,12/11/2012,415,Bld-7 59wks,52.25,123,717.226,269.338,65,15,20,
DO.0340,M,G8,LGDO-M-20B,10/23/2011,6/11/2013,597,Bld-7 85wks,50.81,110,767.056,251.12,65,15,50,
DO.0341,M,G8,LGDO-M-21,10/23/2011,6/12/2012,233,Bld-7 33wks,45.2,148,829.552,272.991,65,15,90,
DO.0341,M,G8,LGDO-M-21,10/23/2011,12/18/2012,422,Bld-7 59wks,44.96,133,686.177,255.059,65,15,45,
DO.0341,M,G8,LGDO-M-21,10/23/2011,6/18/2013,604,Bld-7 85wks,44.7,114,690.540,251.12,65,15,50,
DO.0342,M,G8,LGDO-M-21A,10/23/2011,6/12/2012,233,Bld-7 33wks,50.19,184,603.777,272.991,65,15,100,
DO.0342,M,G8,LGDO-M-21A,10/23/2011,12/18/2012,422,Bld-7 59wks,52.26,137,669.022,255.059,65,15,75,
DO.0342,M,G8,LGDO-M-21A,10/23/2011,6/18/2013,604,Bld-7 85wks,53.81,115,622.466,251.12,65,15,50,
DO.0343,M,G8,LGDO-M-21,10/25/2011,6/12/2012,231,Bld-7 33wks,44.6,143,568.288,272.991,65,15,150,
DO.0343,M,G8,LGDO-M-21,10/25/2011,12/18/2012,420,Bld-7 59wks,43.72,141,443.845,255.059,65,15,75,
DO.0343,M,G8,LGDO-M-21,10/25/2011,6/18/2013,602,Bld-7 85wks,39.55,109,397.314,251.12,65,15,65,
DO.0344,M,G8,LGDO-M-21,10/24/2011,6/12/2012,232,Bld-7 33wks,30.46,108,704.843,272.991,65,15,65,
DO.0344,M,G8,LGDO-M-21,10/24/2011,12/18/2012,421,Bld-7 59wks,32.77,128,603.969,255.059,65,15,30,
DO.0344,M,G8,LGDO-M-21,10/24/2011,6/18/2013,603,Bld-7 85wks,33.01,120,592.082,251.12,65,15,65,
DO.0345,M,G8,LGDO-M-21,10/22/2011,6/12/2012,234,Bld-7 33wks,39.21,158,589.912,272.991,65,15,150,
DO.0345,M,G8,LGDO-M-21,10/22/2011,12/18/2012,423,Bld-7 59wks,43.61,125,514.905,255.059,65,15,65,
DO.0345,M,G8,LGDO-M-21,10/22/2011,6/18/2013,605,Bld-7 85wks,44.51,108,484.823,251.12,65,15,80,
DO.0346,M,G8,LGDO-M-22,10/22/2011,6/12/2012,234,Bld-7 33wks,51.06,142,661.151,272.991,65,15,110,
DO.0346,M,G8,LGDO-M-22,10/22/2011,12/18/2012,423,Bld-7 59wks,58.35,118,421.032,255.059,65,15,75,
DO.0347,M,G8,LGDO-M-22,10/22/2011,6/12/2012,234,Bld-7 33wks,37.22,121,578.598,272.991,65,15,65,
DO.0347,M,G8,LGDO-M-22,10/22/2011,12/18/2012,423,Bld-7 59wks,42.69,126,511.554,255.059,65,15,15,
DO.0347,M,G8,LGDO-M-22,10/22/2011,6/18/2013,605,Bld-7 85wks,42.99,76,592.016,251.12,65,15,30,
DO.0348,M,G8,LGDO-M-22,10/23/2011,6/12/2012,233,Bld-7 33wks,34.18,118,481.748,272.991,65,15,90,
DO.0348,M,G8,LGDO-M-22,10/23/2011,12/18/2012,422,Bld-7 59wks,30.78,100,499.078,255.059,65,15,30,
DO.0348,M,G8,LGDO-M-22,10/23/2011,6/18/2013,604,Bld-7 85wks,28.5,140,381.142,251.12,65,15,65,
DO.0349,M,G8,LGDO-M-22,10/25/2011,6/12/2012,231,Bld-7 33wks,43.97,218,690.301,272.991,65,15,80,
DO.0349,M,G8,LGDO-M-22,10/25/2011,12/18/2012,420,Bld-7 59wks,44.01,205,645.761,255.059,65,15,50,
DO.0349,M,G8,LGDO-M-22,10/25/2011,6/18/2013,602,Bld-7 85wks,44.99,226,533.255,251.12,65,15,65,
DO.0350,M,G8,LGDO-M-22,10/26/2011,6/12/2012,230,Bld-7 33wks,40.06,180,825.733,272.991,65,15,90,
DO.0350,M,G8,LGDO-M-22,10/26/2011,12/18/2012,419,Bld-7 59wks,45.39,143,613.767,255.059,65,15,60,
DO.0350,M,G8,LGDO-M-22,10/26/2011,6/18/2013,601,Bld-7 85wks,45.94,121,616.445,251.12,65,15,65,
DO.0351,M,G8,LGDO-M-23,10/25/2011,6/19/2012,238,Bld-7 33wks,29.46,114,505.446,281.414,65,15,75,
DO.0352,M,G8,LGDO-M-23,10/27/2011,6/19/2012,236,Bld-7 33wks,47.46,130,682.508,281.414,65,15,40,
DO.0352,M,G8,LGDO-M-23,10/27/2011,12/18/2012,418,Bld-7 59wks,56.6,141,700.373,255.059,65,15,105,
DO.0352,M,G8,LGDO-M-23,10/27/2011,6/18/2013,600,Bld-7 85wks,57.71,128,640.507,251.12,65,15,70,
DO.0353,M,G8,LGDO-M-23,10/24/2011,6/19/2012,239,Bld-7 33wks,43.34,206,548.749,281.414,65,15,65,
DO.0353,M,G8,LGDO-M-23,10/24/2011,12/18/2012,421,Bld-7 59wks,46.09,183,633.606,255.059,65,15,65,
DO.0353,M,G8,LGDO-M-23,10/24/2011,6/18/2013,603,Bld-7 85wks,38.43,173,401.875,251.12,65,15,105,
DO.0354,M,G8,LGDO-M-23,10/27/2011,6/19/2012,236,Bld-7 33wks,43,139,656.960,281.414,65,15,100,
DO.0354,M,G8,LGDO-M-23,10/27/2011,12/18/2012,418,Bld-7 59wks,55.02,127,439.473,255.059,65,15,50,
DO.0354,M,G8,LGDO-M-23,10/27/2011,6/18/2013,600,Bld-7 85wks,55.79,106,353.340,251.12,65,15,65,
DO.0355,M,G8,LGDO-M-23,10/25/2011,6/19/2012,238,Bld-7 33wks,42.35,180,852.071,281.414,65,15,100,
