Mouse.ID,Sex,Generation,penName,DOB,Exp.Date,Age.at.Exp.Date,Test.Name,Transitions.Made,Correct.Transitions,X..Correct,Tmaze.Duration.Start.1st.min,Tmaze.Duration.Start.2nd.min,Tmaze.Duration.Start.3rd.min,Tmaze.Duration.Start.4th.min,Tmaze.Duration.Start.5th.min,Tmaze.Duration.Right.1st.min,Tmaze.Duration.Right.2nd.min,Tmaze.Duration.Right.3rd.min,Tmaze.Duration.Right.4th.min,Tmaze.Duration.Right.5th.min,Tmaze.Duration.Left.1st.min,Tmaze.Duration.Left.2nd.min,Tmaze.Duration.Left.3rd.min,Tmaze.Duration.Left.4th.min,Tmaze.Duration.Left.5th.min,Tmaze.Duration.Center.1st.min,Tmaze.Duration.Center.2nd.min,Tmaze.Duration.Center.3rd.min,Tmaze.Duration.Center.4th.min,Tmaze.Duration.Center.5th.min,Tmaze.total.Distance.1st.min,Tmaze.total.Distance.2nd.min,Tmaze.total.Distance.3rd.min,Tmaze.total.Distance.4th.min,Tmaze.total.Distance.5th.min,Tmaze.Latency.to.Center.1st.min,Tmaze.Latency.to.Center.2nd.min,Tmaze.Latency.to.Center.3rd.min,Tmaze.Latency.to.Center.4th.min,Tmaze.Latency.to.Center.5th.min
DO.0984,M,G9,CSDO-M-29,2/22/2012,2/8/2013,352,Mouse number <1000,9,5,55.6,40.9743,7.68769,16.67,14.7481,NA,NA,10.2769,8.1615,10.4171,24.0641,NA,8.07474,11.5449,NA,15.2819,19.0257,33.8272,23.4234,34.8348,20.5873,554.175,596.723,557.975,478.372,474.551,25.6256,60,127.594,185.185,263.864
DO.0985,M,G9,CSDO-M-29,2/22/2012,2/8/2013,352,Mouse number <1000,11,6,54.5,27.6276,3.4034,NA,18.5786,7.91458,17.7511,10.4771,12.5459,NA,13.4801,NA,11.9453,8.74208,10.01,NA,14.5546,33.974,38.5786,31.3447,38.3383,436.089,443.366,444.763,507.563,402.272,27.4942,60,120,180,241.708
DO.0986,M,G9,CSDO-M-30,2/23/2012,2/22/2013,365,Mouse number <1000,4,3,75,60,32.2256,12.0988,54.301,NA,NA,NA,8.60861,NA,0.867534,NA,NA,19.9533,NA,NA,NA,27.7744,19.2059,5.6323,58.9323,98.4136,182.888,294.746,128.541,213.21,NA,92.2256,120,233.834,240
DO.0987,M,G9,CSDO-M-30,2/21/2012,2/22/2013,367,Mouse number <1000,9,9,100,18.7521,2.73607,NA,18.6186,5.10511,15.015,0.400401,2.8028,NA,12.0787,NA,14.9483,16.8836,NA,8.00801,26.0994,41.9152,40.3136,41.3814,34.8081,401.469,390.97,347.954,305.243,380.239,15.2819,60,120,180,240
DO.0988,M,G9,CSDO-M-30,2/22/2012,2/22/2013,366,Mouse number <1000,15,7,46.7,27.6276,8.34168,1.53487,15.4821,13.7137,12.7461,2.06874,10.6974,19.7998,6.40641,6.74675,17.7444,NA,17.0437,6.11278,12.8795,30.9776,47.6343,7.60761,33.5002,330.873,449,389.859,310.309,342.225,27.5609,65.2653,120,199.867,245.512
DO.0989,M,G9,CSDO-M-30A,2/21/2012,2/22/2013,367,Mouse number <1000,15,13,86.7,20.9543,7.47414,11.4781,14.1475,9.97664,7.20721,17.7644,18.3584,8.05472,24.5579,8.14815,5.66566,15.8825,19.0457,8.51518,23.3567,27.6276,13.9473,18.4184,16.283,535.783,444.123,350.45,355.249,303.654,15.6156,65.6657,135.269,188.055,248.582
DO.0990,M,G9,CSDO-M-30B,2/21/2012,2/22/2013,367,Mouse number <1000,6,3,50,16.0827,14.4811,NA,NA,NA,15.4821,NA,15.8825,NA,13.8805,NA,7.75442,16.1361,15.1485,NA,28.4351,37.7644,27.9813,44.8515,45.986,280.411,277.395,298.911,227.691,204.223,13.6136,60,136.136,180,240
DO.0991,M,G9,CSDO-M-31,2/20/2012,2/8/2013,354,Mouse number <1000,16,9,56.3,27.8946,1.2012,12.8128,7.74108,1.63497,NA,22.9563,9.89656,26.5666,28.335,12.8862,3.39673,14.3477,7.00701,NA,19.0858,31.8452,22.676,18.285,29.8966,488.663,465.175,522.995,445.615,394.407,17.7511,63.3967,120,189.056,241.308
DO.0992,M,G9,CSDO-M-31,2/22/2012,2/8/2013,352,Mouse number <1000,16,9,56.3,27.3607,NA,11.2779,23.29,5.40541,7.67434,22.2222,1.62162,11.1912,12.1788,7.94127,19.5662,20.8742,8.47514,18.8188,16.8235,17.8779,26.0928,17.1104,15.9226,438.372,484.547,415.821,470.825,340.748,27.4274,60,135.402,191.191,240
DO.0993,M,G9,CSDO-M-31,2/23/2012,2/8/2013,351,Mouse number <1000,15,10,66.7,21.4214,16.6834,6.82683,9.05572,4.53787,8.74875,4.5312,8.27494,12.2789,18.2182,12.012,8.14147,11.0777,8.94228,NA,17.6176,30.5772,33.8205,29.4561,36.7768,556.042,607.286,551.669,529.382,488.863,21.7551,60.8609,120,180.981,240
DO.0995,M,G9,CSDO-M-31,2/22/2012,2/8/2013,352,Mouse number <1000,11,10,90.9,48.1815,13.9473,2.53587,8.10144,10.5172,9.20921,8.40841,7.40741,NA,9.50951,NA,9.55622,14.7548,3.18318,4.93827,2.47581,28.0214,35.2352,48.7154,34.7014,587.428,695.831,509.342,323.904,392.469,48.2482,60,132.866,183.116,247.447
DO.0996,M,G9,CSDO-M-32,2/21/2012,2/22/2013,367,Mouse number <1000,7,5,71.4,45.7124,21.8218,NA,NA,29.0958,5.61228,12.2055,19.2192,NA,NA,NA,12.9463,23.29,19.2192,NA,8.40841,13.0264,17.4908,40.7808,30.8375,265.377,417.747,398.27,247.889,211.491,45.1785,72.2055,120,180,240
DO.0997,M,G9,CSDO-M-32A,2/20/2012,2/22/2013,368,Mouse number <1000,9,5,55.6,59.326,0.4004,21.5549,1.33467,0.867534,NA,13.6803,NA,10.7441,13.6803,NA,13.1465,NA,1.6016,9.87654,0.607274,32.706,38.4451,46.2529,35.5756,321.823,353.252,357.979,390.247,341.942,59.3927,60,120,180,240
DO.0998,M,G9,CSDO-M-32,2/20/2012,2/22/2013,368,Mouse number <1000,21,11,52.4,21.6884,13.8805,24.4444,9.12246,14.8482,11.2112,3.93727,10.3437,11.9453,9.00901,4.13747,18.9523,NA,2.6293,19.5262,22.963,23.1632,25.2119,36.303,16.6166,648.508,655.122,468.035,411.178,449.444,19.019,60,120,189.122,250.117
DO.1000,M,G9,CSDO-M-32,2/21/2012,2/22/2013,367,Mouse number <1100,12,8,66.7,28.9623,6.60661,19.6196,16.8836,10.5105,8.60861,7.34067,NA,10.6373,4.71138,3.67701,9.9366,12.4791,NA,4.27094,18.7521,36.1161,27.9012,32.4791,40.4404,457.118,562.192,520.791,369.513,407.345,28.9623,63.6637,120,180,244.778
DO.1001,M,G9,CSDO-33C,2/18/2012,2/8/2013,356,Mouse number <1100,8,7,87.5,60,60,5.05839,12.6126,0.2002,NA,NA,22.5092,6.47981,23.6303,NA,NA,11.6116,15.0817,8.20821,NA,NA,20.8208,25.9593,27.6944,102.56,4.03799,303.799,364.231,323.733,NA,NA,125.125,182.049,251.652
DO.1002,M,G9,CSDO-M-33,2/20/2012,8/16/2013,543,Mouse number <1100,13,11,84.61538462,16.4231,21.8819,13.8805,12.4391,5.91258,10.3437,11.0777,9.27594,27.6276,1.63497,13.1465,14.3477,0.266934,NA,10.5439,19.7531,12.4925,36.7768,19.5329,41.8418,258.429,314.944,264.385,222.831,228.024,12.3457,69.4027,120,180,245.913
DO.1003,M,G9,CSDO-M-33B,2/19/2012,8/16/2013,544,Mouse number <1100,9,8,88.88888889,20.4204,5.33867,NA,4.49783,14.2209,3.87054,NA,6.87354,NA,5.2052,5.2052,0.066733,NA,NA,11.3447,30.4371,52.3924,53.0597,55.5022,29.2292,357.375,176.344,164.872,160.714,286.489,14.4811,60,120,180,250.384
DO.1006,M,G9,CSDO-M-34,2/23/2012,8/23/2013,547,Mouse number <1100,6,4,66.66666667,60,60,60,50.7641,11.5449,NA,NA,NA,NA,5.87254,NA,NA,NA,NA,19.6196,NA,NA,NA,9.96997,22.6293,103.779,54.4077,96.2864,128.109,502.381,NA,NA,NA,230.03,240
DO.1007,M,G9,CSDO-M-34,2/21/2012,8/23/2013,549,Mouse number <1100,24,11,45.83333333,23.7566,7.20706,13.2797,29.4288,13.8803,15.4151,18.1511,16.7735,4.18032,18.418,8.61636,17.943,15.1482,1.33464,11.6781,12.946,17.166,14.5317,25.7903,16.3573,554.797,488.618,368.887,249.045,300.39,15.0147,63.8625,120,184.18,240
DO.1008,M,G9,CSDO-M-34A,2/24/2012,8/23/2013,546,Mouse number <1100,15,6,40,13.3467,12.6793,16.6166,9.20921,1.03437,12.012,10.6106,10.6106,4.53787,NA,11.2179,10.0033,NA,NA,NA,23.9573,27.0404,34.5746,29.6763,1.6016,453.506,471.843,317.136,220.097,3.87691,0.266933,65.4655,120,180,288.822
DO.1010,M,G9,CSDO-M-34,2/23/2012,8/23/2013,547,Mouse number <1100,18,13,72.22222222,24.7581,15.4154,14.6813,NA,2.43577,11.3514,21.1612,10.4171,47.0938,24.024,10.01,6.87354,11.1445,NA,12.012,14.4811,17.0837,24.5579,7.90123,21.7284,565.076,514.637,416.96,298.373,282.296,18.3517,62.9296,129.93,213.213,240
DO.1011,M,G9,CSDO-M-35B,2/18/2012,8/23/2013,552,Mouse number <1100,14,8,57.14285714,13.6803,29.5629,3.47014,21.9553,NA,16.2229,8.335,12.1455,0.066734,16.283,17.2172,12.1455,15.2819,5.6323,0.64064,13.4801,10.624,29.6363,34.4144,43.5435,529.42,320.006,319.285,255.652,284.012,11.5449,68.2683,120,180,240.574
DO.1012,M,G9,CSDO-M-35,2/20/2012,2/15/2013,361,Mouse number <1100,10,6,60,59.1992,60,35.3554,1.93527,11.7451,NA,NA,4.6046,19.4862,12.6793,NA,NA,5.60561,6.53987,NA,NA,NA,13.5669,31.6383,35.5088,118.03,24.6307,580.883,681.814,449.391,NA,NA,148.215,180,240
DO.1013,M,G9,CSDO-M-35,2/20/2012,2/15/2013,361,Mouse number <1100,10,9,90,32.973,24.965,21.0077,NA,15.2152,11.4114,12.2789,22.022,NA,16.8836,8.14147,9.00901,NA,18.7521,NA,6.87354,11.8785,15.302,40.9142,27.1004,428.425,429.077,310.503,427.796,340.743,32.0988,83.1498,135.335,180,240
DO.1014,M,G9,CSDO-M-35,2/20/2012,2/15/2013,361,Mouse number <1100,14,8,57.1,28.5619,9.14248,NA,14.4144,NA,NA,18.4852,17.3507,NA,13.1131,14.1475,15.2286,7.72773,NA,16.0827,17.0237,16.5432,33.5869,45.2519,30.2703,470.292,499.387,390.343,260.302,251.056,27.3607,60,120.454,180,240
DO.1015,M,G9,CSDO-M-35A,2/19/2012,8/23/2013,551,Mouse number <1100,12,7,58.33333333,39.2384,9.15815,5.58962,4.00392,23.6899,2.27682,8.53376,16.3493,13.3114,8.10958,NA,17.4171,NA,24.0235,NA,18.3513,26.1589,38.5044,17.3503,8.80862,296.191,259.114,204.826,193.307,232.195,25.2914,67.8664,122.453,185.982,241.37
DO.1016,M,G9,CSDO-M-36,2/22/2012,8/16/2013,541,Mouse number <1100,11,8,72.72727273,37.0363,20.4867,39.3719,NA,NA,0.266928,8.27477,NA,52.8835,28.9029,2.86948,0.683184,0.384528,NA,7.80764,19.3602,28.4199,19.8432,7.0498,22.2885,181.005,245.504,132.079,81.9525,195.248,37.0363,60,120.318,180,257.719
DO.1017,M,G9,CSDO-M-36A,2/18/2012,8/16/2013,545,Mouse number <1100,11,8,72.72727273,23.6236,22.8228,1.06773,31.031,38.038,NA,11.9453,11.0777,11.3447,NA,11.3514,5.332,15.4154,8.70204,3.10978,24.8248,19.9666,32.1722,8.92225,18.7855,215.868,269.049,250.197,226.323,191.306,22.6894,61.7284,120,180,243.11
DO.1018,M,G9,CSDO-M-36B,2/19/2012,8/16/2013,544,Mouse number <1100,8,4,50,20.287,NA,18.6854,3.003,24.6246,1.74174,7.66767,NA,7.27394,NA,12.6793,NA,14.8148,NA,NA,24.8916,52.3323,25.4321,48.9223,35.3086,228.775,199.092,225.083,183.603,167.763,18.6854,66.5332,120,180,240
DO.1019,M,G9,CSDO-M-36,2/20/2012,8/16/2013,543,Mouse number <1100,26,16,61.53846154,31.7644,12.2946,3.38747,15.8155,6.8734,9.88427,6.79873,10.0098,6.20608,10.7168,4.93817,7.00686,3.93719,4.93817,7.27379,13.2129,33.8331,42.2652,32.5731,35.136,591.445,634.092,381.5,433.868,370.715,19.4857,60.7261,122.787,180,240
DO.1020,M,G9,CSDO-M-36,2/20/2012,8/16/2013,543,Mouse number <1100,15,11,73.33333333,30.3704,26.0861,0.667334,NA,17.2172,9.94328,14.8815,25.9126,18.2916,15.4555,6.60661,5.27194,0.333666,16.8168,1.2012,12.8795,13.627,33.0197,24.8916,26.1261,322.794,383.226,264.809,207.536,233.175,28.9623,69.0691,120,188.789,255.455
DO.1021,M,G10,CSDO-M-37,5/15/2012,5/31/2013,381,Mouse number <1100,19,10,52.63,38.9723,16.0828,19.5062,25.2319,31.3046,NA,NA,19.8198,20.6874,5.80581,NA,20.6874,4.07074,2.8028,4.67134,21.1612,23.3634,16.5365,11.4114,18.6186,357.263,514.348,600.767,468.176,487.188,25.025,60,120,192.125,243.51
DO.1022,M,G10,CSDO-M-37A,5/15/2012,5/31/2013,381,Mouse number <1100,20,14,70,23.29,12.0787,7.54087,12.9463,15.4821,NA,10.8775,13.2799,10.01,10.5439,7.41408,10.6707,5.53887,5.49883,12.3524,29.4962,26.64,33.8405,31.8118,21.7551,532.303,550.312,505.631,409.192,485.345,17.4842,66.7334,120,180,240.574
DO.1023,M,G10,CSDO-M-37B,5/17/2012,5/31/2013,379,Mouse number <1100,13,9,69.23,47.1205,35.5088,18.4051,24.024,14.7481,NA,6.47314,21.8218,10.0767,6.57324,NA,11.4114,3.15649,10.9243,17.9513,12.8795,6.80681,16.9503,15.3086,21.0611,402.403,387.822,464.318,355.857,325.031,26.2262,60.1268,120.587,190.657,240
DO.1024,M,G10,CSDO-M-37,5/17/2012,5/31/2013,379,Mouse number <1100,11,10,90.91,33.8405,13.5402,10.2769,0.8008,NA,NA,9.14248,13.0797,5.76577,0.774107,NA,7.34067,8.00801,1.93527,9.40941,26.1595,29.9766,28.8355,52.5659,49.95,296.841,435.293,452.854,308.372,302.312,16.2162,65.1985,120,180,240.707
DO.1025,M,G10,CSDO-M-37,5/13/2012,5/31/2013,383,Mouse number <1100,6,1,16.67,29.8966,5.80581,0.600601,NA,15.6823,NA,NA,NA,NA,NA,NA,10.01,1.06773,16.5499,NA,28.6353,30.624,53.9873,41.8685,44.3844,329.529,327.762,215.011,286.217,316.188,30.297,60,120.454,181.315,240
DO.1026,M,G10,CSDO-M-38A,5/14/2012,5/31/2013,382,Mouse number <1100,20,11,55,29.7631,12.0921,13.1331,14.1475,NA,3.6036,13.2799,6.47314,16.1762,24.2309,4.67134,10.4104,1.73507,9.60961,21.288,22.2956,22.6159,37.1238,20.2002,14.0807,548.137,536.683,419.088,426.174,331.053,18.6186,60,125.526,180,250.717
DO.1027,M,G10,CSDO-M-38,5/16/2012,5/31/2013,380,Mouse number <1100,14,11,78.57,32.8395,15.7424,18.4184,8.74208,NA,9.27594,9.00901,8.54187,7.00701,4.73807,4.4044,3.67034,9.29596,4.91825,NA,13.7471,31.7784,23.9439,39.2659,55.1952,292.413,359.377,333.361,352.547,196.858,26.2262,67.8679,120,184.918,240
DO.1028,M,G10,CSDO-M-38A,5/15/2012,5/31/2013,381,Mouse number <1100,6,3,50,21.288,NA,9.74308,NA,NA,NA,NA,8.34168,0.133467,43.7771,19.8198,30.6974,0.934268,NA,NA,10.9443,1.34802,34.0407,35.3487,1.4014,335.858,160.508,341.967,103.06,237.046,12.1455,118.652,120,180,241.708
DO.1029,M,G10,CSDO-M-38B,5/15/2012,5/31/2013,381,Mouse number <1100,13,5,38.46,20.2202,13.4134,NA,11.0777,15.2152,6.74007,8.80881,16.7501,4.80481,4.77144,8.34835,3.99733,6.80681,NA,NA,24.9583,33.9139,36.7768,44.1175,39.8131,464.332,407.29,270.258,332.882,307.251,13.6136,62.7294,120,180,240
DO.1031,M,G10,CSDO-M-39,5/16/2012,11/1/2013,534,Mouse number <1100,3,3,100,60,49.9743,14.1472,NA,NA,NA,NA,7.34052,NA,NA,NA,7.69004,10.7947,NA,NA,NA,2.60255,29.4526,60,60,91.3856,116.713,270.796,117.503,97.8347,NA,109.908,130.728,180,240
DO.1032,M,G10,CSDO-M-39,5/13/2012,11/1/2013,537,Mouse number <1100,5,3,60,60,18.8121,NA,20.1802,40.7474,NA,0.400401,NA,NA,16.3163,NA,NA,17.4842,NA,NA,NA,41.2546,42.716,40.02,3.2032,171.06,255.429,207.878,144.41,214.518,NA,66.1995,120,180,280.547
DO.1033,M,G10,CSDO-M-39,5/15/2012,11/1/2013,535,Mouse number <1100,18,11,61.11111111,14.6143,11.5605,15.0894,14.1234,11.4112,5.67222,9.14228,7.47398,2.46908,5.47202,22.4887,14.8812,19.9529,13.5466,15.4151,17.4917,25.0833,19.0186,30.8619,30.1041,527.832,490.303,468.403,311.718,283.03,14.5476,60,129.727,183.713,240
DO.1035,M,G10,CSDO-M-39,5/15/2012,11/1/2013,535,Mouse number <1100,4,2,50,34.0407,4.19753,NA,22.0888,NA,6.20621,NA,NA,NA,NA,NA,0.600601,8.60861,NA,NA,20.6206,55.4021,51.5249,38.712,60,323.25,263.17,247.105,237.733,150.184,21.3547,64.0641,120,180,240
DO.1037,M,G10,CSDO-M-40,5/13/2012,11/30/2012,201,Mouse number <1100,16,11,68.8,20.1535,15.4821,12.5792,11.2112,4.73807,9.84318,2.33567,2.63597,NA,28.9289,7.67434,0.166834,12.8462,16.0093,2.54254,16.7568,39.2459,26.3664,27.5409,20.9877,553.82,498.375,444.818,484.374,626.347,21.7885,60,120,180,242.543
DO.1038,M,G10,CSDO-M-40,5/9/2012,11/30/2012,205,Mouse number <1100,24,15,62.5,24.8248,13.0797,6.53987,4.80481,7.37404,0.407074,14.3544,13.3534,10.1902,9.20921,11.7451,9.74308,2.6026,6.8335,7.38071,21.7551,21.4214,32.2322,35.7691,35.4354,718.502,739.105,564.238,464.954,420.351,21.0878,63.3967,125.125,183.05,244.178
DO.1039,M,G10,CSDO-M-40,5/11/2012,11/30/2012,203,Mouse number <1100,20,14,70,24.0574,6.78679,8.12813,11.1111,8.10811,7.70771,8.94228,33.1865,18.5319,36.67,9.07574,8.54188,NA,12.8395,4.47781,12.5859,28.6887,13.7137,15.8492,9.40941,490.214,732.989,458.725,494.666,243.586,18.1849,60,124.157,190.057,244.511
DO.1040,M,G10,CSDO-M-40,5/12/2012,11/30/2012,202,Mouse number <1100,27,15,55.6,21.4214,12.1455,4.53787,11.6116,12.6793,8.64865,10.8709,4.80481,8.50851,8.54187,5.37204,10.8108,12.7794,16.0828,11.6783,21.5215,19.6663,35.8091,18.5252,24.9316,476.464,853.713,713.124,719.795,666.772,23.2566,61.5949,120,180,240
DO.1041,M,G10,CSDO-M-41,5/16/2012,11/30/2012,198,Mouse number <1100,10,8,80,14.4144,12.6793,12.8328,26.4731,NA,18.4852,22.1688,10.8642,NA,28.6286,10.8775,9.67634,14.1475,NA,NA,14.2876,14.1408,21.1545,29.8298,28.7955,513.234,454.922,325.505,226.769,197.483,12.6126,60,130.998,190.657,241.441
DO.1042,M,G10,CSDO-M-41,5/15/2012,11/30/2012,199,Mouse number <1100,10,8,80,28.0614,6.97364,1.03437,0.834167,NA,7.80781,7.00701,8.60861,NA,14.5479,NA,21.8218,10.6974,18.0314,NA,21.9953,23.1298,36.8902,39.8999,44.985,730.532,616.759,531.885,461.843,258.408,27.4608,60,120,192.292,240
DO.1043,M,G10,CSDO-M-41,5/12/2012,11/30/2012,202,Mouse number <1100,15,8,53.3,11.1778,12.8795,6.77344,4.67134,11.645,14.6813,12.646,NA,6.03937,NA,15.0217,1.50817,13.5669,7.10711,3.06974,16.1495,29.4962,35.6223,39.5796,42.4157,705.205,867.927,662.366,693.835,466.354,13.013,61.2613,128.529,180,240
DO.1044,M,G10,CSDO-M-41,5/15/2012,11/30/2012,199,Mouse number <1100,10,8,80,38.1715,NA,6.84017,2.4024,NA,16.4565,16.4097,11.6783,6.03937,NA,NA,14.381,15.4688,1.64831,3.33667,4.73807,28.8755,24.1108,37.998,51.1245,363.807,657.07,681.252,446.489,278.587,38.305,61.9953,120,181.915,240
DO.1045,M,G10,CSDO-M-41,5/17/2012,11/30/2012,197,Mouse number <1100,18,9,50,18.0848,NA,10.0634,1.91525,5.67234,11.6783,19.0524,18.3183,19.3193,21.3213,10.2102,23.0564,NA,8.80214,10.3503,17.8245,14.5546,28.0814,27.2606,18.285,691.827,863.99,633.265,515.221,435.489,14.9483,60,120,183.116,251.151
DO.1046,M,G10,CSDO-M-42,5/15/2012,11/1/2013,535,Mouse number <1100,7,6,85.71428571,33.7738,3.39673,0.333667,NA,NA,3.47014,12.012,NA,NA,0.333667,10.3437,NA,NA,5.27194,NA,12.8795,45.3253,60,55.9293,59.6663,309.214,214.566,121.194,126.663,129.77,23.4902,62.4625,120,180,240
DO.1047,M,G10,CSDO-M-42A,5/14/2012,11/1/2013,536,Mouse number <1100,8,4,50,22.8223,15.6153,5.36236,14.5905,NA,19.16,1.19324,26.5593,NA,20.2865,8.47496,7.80764,NA,NA,NA,10.0098,35.7842,29.6131,47.278,41.8489,425.757,270.86,266.656,55.1446,184.413,22.6221,61.1932,120,192.722,240
DO.1048,M,G10,CSDO-M-42,5/14/2012,11/1/2013,536,Mouse number <1100,18,11,61.11111111,19.019,16.5499,10.01,15.2152,11.6116,14.1475,6.87354,18.8188,20.6473,26.4331,4.13747,6.33967,10.7441,NA,6.53987,22.6293,26.8335,20.7608,24.6046,14.014,666.117,474.348,530.514,351.247,382.42,12.1455,60,120,180,250.851
DO.1049,M,G10,CSDO-M-42B,5/16/2012,11/1/2013,534,Mouse number <1100,7,3,42.85714286,19.0924,12.6059,14.6146,29.7631,12.6126,14.9483,NA,NA,NA,5.23857,NA,25.025,21.3547,NA,NA,26.6266,22.636,24.698,31.4381,45.2186,272.902,271.056,313.494,237.917,181.138,18.4184,72.5392,120,180,240
DO.1051,M,G10,CSDO-M-43,5/15/2012,6/7/2013,388,Mouse number <1100,3,3,100,60,16.4097,2.46914,NA,NA,NA,NA,4.27094,NA,NA,NA,3.13647,NA,NA,NA,NA,40.5205,52.993,60,60,213.245,248.13,184.077,101.713,131.007,NA,76.4097,120,180,240
DO.1053,M,G10,CSDO-M-43B,5/13/2012,6/7/2013,390,Mouse number <1100,20,10,50,19.4194,10.4238,14.6013,3.26994,11.5115,14.3477,6.74007,2.55589,12.993,5.27194,4.87154,0.066734,9.67634,NA,9.20921,20.2936,42.7694,32.8328,42.5359,34.0741,639.737,424.707,386.401,356.604,389.355,13.5469,60,120.12,184.384,240
DO.1054,M,G10,CSDO-M-43,5/15/2012,6/7/2013,388,Mouse number <1100,9,5,55.56,31.2312,3.06974,9.67634,1.46814,NA,8.40841,4.80481,NA,3.93727,18.285,5.01168,3.1298,NA,0.560561,27.5676,15.3487,48.2616,48.5686,53.9206,14.2142,442.974,379.871,341.778,300.534,407.605,31.2312,62.4625,120,180.047,252.452
DO.1055,M,G10,CSDO-M-43A,5/13/2012,6/7/2013,390,Mouse number <1100,12,8,66.67,27.1605,1.33467,17.1038,8.45512,0.4004,6.00601,10.7441,NA,10.6773,NA,11.1512,2.06206,9.67634,3.0297,9.04905,14.0807,43.5235,26.4798,26.293,41.041,532.253,275.808,331.223,288.293,208.579,22.0888,62.0621,120,181.582,249.049
DO.1056,M,G10,CSDO-M-44A,5/12/2012,11/1/2013,538,Mouse number <1100,13,11,84.61538462,36.7768,23.9506,12.3657,1.40808,25.1985,6.94027,14.5612,8.06139,25.5589,14.8482,7.20721,12.9463,10.6773,18.0848,NA,9.20921,8.94228,29.1625,15.2819,20.02,410.779,439.58,336.155,326.97,217.306,30.8308,70.8041,128.061,181.048,265.199
DO.1057,M,G10,CSDO-M-44,5/12/2012,11/1/2013,538,Mouse number <1100,10,4,40,33.9673,4.21755,11.3981,NA,16.6166,NA,NA,28.1615,11.6116,NA,10.2102,17.284,6.02603,32.4124,26.293,16.3564,38.7654,14.4811,16.3096,17.4908,392.558,251.856,253.031,280.009,327.969,14.4811,60,131.398,189.189,240
DO.1058,M,G10,CSDO-M-44,5/16/2012,11/1/2013,534,Mouse number <1100,14,6,42.85714286,36.8368,24.5045,12.7327,14.8815,19.8866,NA,11.7451,14.014,15.1084,8.48181,9.60961,5.40541,11.8785,NA,8.47514,14.2209,19.9466,22.309,31.011,23.5569,467.842,410.572,373.953,298.844,391.689,25.025,60,120.587,180,241.041
DO.1059,M,G10,CSDO-M-44,5/14/2012,11/1/2013,536,Mouse number <1100,7,5,71.42857143,43.9106,0.280281,41.2946,3.93727,42.1755,NA,18.4852,2.66933,18.6854,NA,2.67601,19.8131,NA,NA,8.24158,13.6803,21.9553,16.2362,38.1782,13.0531,270.495,312.126,205.924,229.198,267.7,43.7771,79.1458,161.228,180,240
DO.1060,M,G10,CSDO-M-44,5/15/2012,11/1/2013,535,Mouse number <1100,16,11,68.75,26.8936,6.27294,10.6106,9.00901,14.1475,11.8852,9.88322,19.0724,5.13847,12.012,NA,28.9623,8.60861,4.80481,13.013,21.288,15.4821,22.4424,41.5816,21.2946,296.932,467.286,494.948,426.483,414.723,26.8268,60.0601,127.194,180,240
DO.1066,M,G10,CSDO-M-46,5/15/2012,6/7/2013,388,Mouse number <1100,9,6,66.67,18.6854,13.4134,3.26994,3.2032,2.5025,13.5536,3.9306,10.6773,NA,12.2122,4.93827,NA,NA,10.8108,NA,20.0868,36.4498,45.3187,43.5836,43.6837,361.236,232.529,348.075,183.253,250.022,10.0767,64.0641,120,180,240
DO.1067,M,G10,CSDO-M-46,5/16/2012,6/7/2013,387,Mouse number <1100,8,6,75,60,26.353,2.26894,NA,1.13447,NA,10.3437,5.02503,17.2639,NA,NA,7.87454,0.600601,NA,NA,NA,15.4955,49.2359,42.7361,58.6653,179.041,423.519,269.743,273.521,159.272,NA,62.8629,120,197.264,240
DO.1068,M,G10,CSDO-M-46,5/16/2012,6/7/2013,387,Mouse number <1100,14,11,78.57,25.4254,8.34167,11.2112,17.5509,11.3447,13.4801,19.1658,13.667,12.012,NA,6.41308,18.7454,11.5649,7.12045,30.0634,12.8795,7.94127,19.0858,18.7788,15.6557,390.812,303.41,289.541,276.866,221.446,25.8926,65.7324,132.065,186.854,240
DO.1069,M,G10,CSDO-M-46A,5/17/2012,6/7/2013,386,Mouse number <1100,9,6,66.67,23.2232,14.361,9.99666,23.3567,NA,5.40541,8.00801,7.14047,NA,8.74207,6.74007,NA,NA,NA,8.74207,21.4281,36.6967,42.5959,36.3764,39.8465,826.485,414.482,328.464,349.256,391.592,19.3527,60,129.997,180,240
DO.1070,M,G10,CSDO-M-46,5/12/2012,6/7/2013,391,Mouse number <1100,10,5,50,13.4134,4.88488,14.955,17.5976,NA,6.47314,2.26893,4.87154,10.5439,NA,1.66833,NA,NA,6.87354,5.67234,33.3734,51.5115,36.303,24.0507,53.8605,254.563,136.805,140.85,243.644,188.996,16.0827,60,130.931,186.587,240
DO.1071,M,G10,CSDO-M-47,5/18/2012,11/1/2013,532,Mouse number <1100,9,7,77.77777778,60,10.337,NA,6.67334,6.60661,NA,6.20621,5.13847,NA,8.00801,NA,7.07374,4.73807,NA,6.53987,NA,36.7835,50.1902,53.3934,38.979,252.445,473.989,333.91,202.459,329.674,NA,62.5292,120,180,240
